Time_Index,natural_gas,solar_pv,onshore_wind,battery,offshore_wind,natural_gas_ccs,nuclear,fusion,ROR_NY,Res_QC
7349,1,0,0.1909,1,0.2006,1,1,1,0.440731141,0.000124684
7350,1,0,0.1573,1,0.1506,1,1,1,0.440731141,0.000124684
7351,1,0,0.1218,1,0.1261,1,1,1,0.440731141,0.000124684
7352,1,0,0.1195,1,0.1365,1,1,1,0.440731141,0.000124684
7353,1,0,0.081,1,0.1661,1,1,1,0.440731141,0.000124684
7354,1,0,0.0788,1,0.1814,1,1,1,0.440731141,0.000124684
7355,1,0,0.0494,1,0.1716,1,1,1,0.440731141,0.000124684
7356,1,0,0.0419,1,0.1721,1,1,1,0.440731141,0.000124684
7357,1,0.005409,0.0505,1,0.1932,1,1,1,0.440731141,0.000124684
7358,1,0.105184,0.0954,1,0.1988,1,1,1,0.440731141,0.000124684
7359,1,0.259275,0.1503,1,0.2195,1,1,1,0.440731141,0.000124684
7360,1,0.429731,0.18,1,0.2077,1,1,1,0.440731141,0.000124684
7361,1,0.594158,0.2228,1,0.183,1,1,1,0.440731141,0.000124684
7362,1,0.556384,0.2306,1,0.2067,1,1,1,0.440731141,0.000124684
7363,1,0.476126,0.2239,1,0.2305,1,1,1,0.440731141,0.000124684
7364,1,0.387015,0.3333,1,0.2961,1,1,1,0.440731141,0.000124684
7365,1,0.259182,0.599,1,0.3738,1,1,1,0.440731141,0.000124684
7366,1,0.157913,0.5813,1,0.4292,1,1,1,0.440731141,0.000124684
7367,1,0.011416,0.473,1,0.4193,1,1,1,0.440731141,0.000124684
7368,1,0,0.432,1,0.4355,1,1,1,0.440731141,0.000124684
7369,1,0,0.3987,1,0.4118,1,1,1,0.440731141,0.000124684
7370,1,0,0.4261,1,0.4001,1,1,1,0.440731141,0.000124684
7371,1,0,0.3952,1,0.3342,1,1,1,0.440731141,0.000124684
7372,1,0,0.3818,1,0.2622,1,1,1,0.440731141,0.000124684
7373,1,0,0.3987,1,0.2376,1,1,1,0.440731141,0.000124684
7374,1,0,0.3752,1,0.2306,1,1,1,0.440731141,0.000124684
7375,1,0,0.2578,1,0.2195,1,1,1,0.440731141,0.000124684
7376,1,0,0.2963,1,0.1818,1,1,1,0.440731141,0.000124684
7377,1,0,0.1701,1,0.1459,1,1,1,0.440731141,0.000124684
7378,1,0,0.0955,1,0.1184,1,1,1,0.440731141,0.000124684
7379,1,0,0.0466,1,0.0971,1,1,1,0.440731141,0.000124684
7380,1,0,0.04,1,0.0747,1,1,1,0.440731141,0.000124684
7381,1,0.005562,0.0235,1,0.0776,1,1,1,0.440731141,0.000124684
7382,1,0.074312,0.0281,1,0.0987,1,1,1,0.440731141,0.000124684
7383,1,0.297245,0.0382,1,0.093,1,1,1,0.440731141,0.000124684
7384,1,0.489835,0.0471,1,0.0958,1,1,1,0.440731141,0.000124684
7385,1,0.582499,0.0504,1,0.0855,1,1,1,0.440731141,0.000124684
7386,1,0.607552,0.0855,1,0.097,1,1,1,0.440731141,0.000124684
7387,1,0.553947,0.0648,1,0.1072,1,1,1,0.440731141,0.000124684
7388,1,0.422873,0.0706,1,0.1378,1,1,1,0.440731141,0.000124684
7389,1,0.232134,0.0641,1,0.1925,1,1,1,0.440731141,0.000124684
7390,1,0.083595,0.0672,1,0.2475,1,1,1,0.440731141,0.000124684
7391,1,0.0082,0.0858,1,0.2947,1,1,1,0.440731141,0.000124684
7392,1,0,0.1005,1,0.3313,1,1,1,0.440731141,0.000124684
7393,1,0,0.1408,1,0.3721,1,1,1,0.440731141,0.000124684
7394,1,0,0.1251,1,0.4343,1,1,1,0.440731141,0.000124684
7395,1,0,0.1109,1,0.4818,1,1,1,0.440731141,0.000124684
7396,1,0,0.0949,1,0.553,1,1,1,0.440731141,0.000124684
7397,1,0,0.1207,1,0.575,1,1,1,0.440731141,0.000124684
7398,1,0,0.139,1,0.6149,1,1,1,0.440731141,0.000124684
7399,1,0,0.1409,1,0.6264,1,1,1,0.440731141,0.000124684
7400,1,0,0.1601,1,0.6215,1,1,1,0.440731141,0.000124684
7401,1,0,0.2312,1,0.5942,1,1,1,0.440731141,0.000124684
7402,1,0,0.1544,1,0.596,1,1,1,0.440731141,0.000124684
7403,1,0,0.1375,1,0.5853,1,1,1,0.440731141,0.000124684
7404,1,0,0.1867,1,0.5439,1,1,1,0.440731141,0.000124684
7405,1,0.006462,0.2702,1,0.5515,1,1,1,0.440731141,0.000124684
7406,1,0.084975,0.3464,1,0.5451,1,1,1,0.440731141,0.000124684
7407,1,0.310833,0.4096,1,0.5014,1,1,1,0.440731141,0.000124684
7408,1,0.503902,0.3883,1,0.4598,1,1,1,0.440731141,0.000124684
7409,1,0.653455,0.3404,1,0.3814,1,1,1,0.440731141,0.000124684
7410,1,0.663981,0.3037,1,0.3551,1,1,1,0.440731141,0.000124684
7411,1,0.632086,0.2742,1,0.2796,1,1,1,0.440731141,0.000124684
7412,1,0.514105,0.2628,1,0.2802,1,1,1,0.440731141,0.000124684
7413,1,0.327332,0.3534,1,0.3043,1,1,1,0.440731141,0.000124684
7414,1,0.12821,0.4328,1,0.3333,1,1,1,0.440731141,0.000124684
7415,1,0.033425,0.5012,1,0.2967,1,1,1,0.440731141,0.000124684
7416,1,0,0.5472,1,0.3454,1,1,1,0.440731141,0.000124684
7417,1,0,0.5746,1,0.2959,1,1,1,0.440731141,0.000124684
7418,1,0,0.6283,1,0.2511,1,1,1,0.440731141,0.000124684
7419,1,0,0.5462,1,0.2272,1,1,1,0.440731141,0.000124684
7420,1,0,0.5721,1,0.1891,1,1,1,0.440731141,0.000124684
7421,1,0,0.5091,1,0.1694,1,1,1,0.440731141,0.000124684
7422,1,0,0.5746,1,0.1641,1,1,1,0.440731141,0.000124684
7423,1,0,0.6424,1,0.1572,1,1,1,0.440731141,0.000124684
7424,1,0,0.6023,1,0.1696,1,1,1,0.440731141,0.000124684
7425,1,0,0.5001,1,0.1471,1,1,1,0.440731141,0.000124684
7426,1,0,0.3671,1,0.1327,1,1,1,0.440731141,0.000124684
7427,1,0,0.2815,1,0.1113,1,1,1,0.440731141,0.000124684
7428,1,0,0.2439,1,0.1008,1,1,1,0.440731141,0.000124684
7429,1,0.006462,0.2387,1,0.092,1,1,1,0.440731141,0.000124684
7430,1,0.101629,0.2573,1,0.1043,1,1,1,0.440731141,0.000124684
7431,1,0.316704,0.2563,1,0.1023,1,1,1,0.440731141,0.000124684
7432,1,0.503939,0.2139,1,0.1027,1,1,1,0.440731141,0.000124684
7433,1,0.658812,0.1995,1,0.1078,1,1,1,0.440731141,0.000124684
7434,1,0.688828,0.15,1,0.119,1,1,1,0.440731141,0.000124684
7435,1,0.650901,0.28,1,0.1215,1,1,1,0.440731141,0.000124684
7436,1,0.53011,0.3369,1,0.1351,1,1,1,0.440731141,0.000124684
7437,1,0.33543,0.4306,1,0.1448,1,1,1,0.440731141,0.000124684
7438,1,0.129398,0.5682,1,0.1334,1,1,1,0.440731141,0.000124684
7439,1,0.010002,0.5364,1,0.1534,1,1,1,0.440731141,0.000124684
7440,1,0,0.5042,1,0.1651,1,1,1,0.440731141,0.000124684
7441,1,0,0.4852,1,0.1569,1,1,1,0.440731141,0.000124684
7442,1,0,0.5316,1,0.1651,1,1,1,0.440731141,0.000124684
7443,1,0,0.4806,1,0.1617,1,1,1,0.440731141,0.000124684
7444,1,0,0.5184,1,0.1357,1,1,1,0.440731141,0.000124684
7445,1,0,0.5172,1,0.1153,1,1,1,0.440731141,0.000124684
7446,1,0,0.5844,1,0.1375,1,1,1,0.440731141,0.000124684
7447,1,0,0.5398,1,0.1491,1,1,1,0.440731141,0.000124684
7448,1,0,0.4694,1,0.158,1,1,1,0.440731141,0.000124684
7449,1,0,0.3066,1,0.1621,1,1,1,0.440731141,0.000124684
7450,1,0,0.1471,1,0.1817,1,1,1,0.440731141,0.000124684
7451,1,0,0.0705,1,0.1864,1,1,1,0.440731141,0.000124684
7452,1,0.0046,0.0398,1,0.2039,1,1,1,0.440731141,0.000124684
7453,1,0.093386,0.0541,1,0.2654,1,1,1,0.440731141,0.000124684
7454,1,0.251371,0.0601,1,0.3035,1,1,1,0.440731141,0.000124684
7455,1,0.487213,0.0475,1,0.3225,1,1,1,0.440731141,0.000124684
7456,1,0.636273,0.0682,1,0.3554,1,1,1,0.440731141,0.000124684
7457,1,0.666755,0.1369,1,0.3448,1,1,1,0.440731141,0.000124684
7458,1,0.597574,0.1982,1,0.3672,1,1,1,0.440731141,0.000124684
7459,1,0.493073,0.2862,1,0.3473,1,1,1,0.440731141,0.000124684
7460,1,0.25667,0.2797,1,0.3425,1,1,1,0.440731141,0.000124684
7461,1,0.089093,0.2777,1,0.3817,1,1,1,0.440731141,0.000124684
7462,1,0.008531,0.3679,1,0.381,1,1,1,0.440731141,0.000124684
7463,1,0,0.4004,1,0.4115,1,1,1,0.440731141,0.000124684
7464,1,0,0.4315,1,0.4056,1,1,1,0.440731141,0.000124684
7465,1,0,0.3882,1,0.4285,1,1,1,0.440731141,0.000124684
7466,1,0,0.4415,1,0.4301,1,1,1,0.440731141,0.000124684
7467,1,0,0.4254,1,0.4847,1,1,1,0.440731141,0.000124684
7468,1,0,0.4775,1,0.4911,1,1,1,0.440731141,0.000124684
7469,1,0,0.5356,1,0.5127,1,1,1,0.440731141,0.000124684
7470,1,0,0.5356,1,0.5309,1,1,1,0.440731141,0.000124684
7471,1,0,0.5047,1,0.5508,1,1,1,0.440731141,0.000124684
7472,1,0,0.4187,1,0.5596,1,1,1,0.440731141,0.000124684
7473,1,0,0.2894,1,0.5361,1,1,1,0.440731141,0.000124684
7474,1,0,0.1695,1,0.5323,1,1,1,0.440731141,0.000124684
7475,1,0,0.1426,1,0.4964,1,1,1,0.440731141,0.000124684
7476,1,0.0038,0.1111,1,0.5128,1,1,1,0.440731141,0.000124684
7477,1,0.09003,0.1097,1,0.4739,1,1,1,0.440731141,0.000124684
7478,1,0.250488,0.0839,1,0.4397,1,1,1,0.440731141,0.000124684
7479,1,0.468278,0.0899,1,0.3911,1,1,1,0.440731141,0.000124684
7480,1,0.601246,0.0826,1,0.3454,1,1,1,0.440731141,0.000124684
7481,1,0.662008,0.1072,1,0.3269,1,1,1,0.440731141,0.000124684
7482,1,0.635849,0.0996,1,0.2599,1,1,1,0.440731141,0.000124684
7483,1,0.517444,0.0861,1,0.2106,1,1,1,0.440731141,0.000124684
7484,1,0.328356,0.1055,1,0.1899,1,1,1,0.440731141,0.000124684
7485,1,0.16121,0.1242,1,0.1842,1,1,1,0.440731141,0.000124684
7486,1,0.006804,0.1926,1,0.143,1,1,1,0.440731141,0.000124684
7487,1,0,0.2056,1,0.1304,1,1,1,0.440731141,0.000124684
7488,1,0,0.2664,1,0.1124,1,1,1,0.440731141,0.000124684
7489,1,0,0.304,1,0.1049,1,1,1,0.440731141,0.000124684
7490,1,0,0.4326,1,0.0857,1,1,1,0.440731141,0.000124684
7491,1,0,0.359,1,0.0852,1,1,1,0.440731141,0.000124684
7492,1,0,0.5731,1,0.0831,1,1,1,0.440731141,0.000124684
7493,1,0,0.5367,1,0.0786,1,1,1,0.440731141,0.000124684
7494,1,0,0.5381,1,0.0715,1,1,1,0.440731141,0.000124684
7495,1,0,0.6118,1,0.0836,1,1,1,0.440731141,0.000124684
7496,1,0,0.5581,1,0.1023,1,1,1,0.440731141,0.000124684
7497,1,0,0.5006,1,0.1315,1,1,1,0.440731141,0.000124684
7498,1,0,0.3884,1,0.1638,1,1,1,0.440731141,0.000124684
7499,1,0,0.3919,1,0.1848,1,1,1,0.440731141,0.000124684
7500,1,0.0046,0.4199,1,0.2093,1,1,1,0.440731141,0.000124684
7501,1,0.089988,0.2858,1,0.2347,1,1,1,0.440731141,0.000124684
7502,1,0.243255,0.3751,1,0.2795,1,1,1,0.440731141,0.000124684
7503,1,0.430093,0.3692,1,0.2851,1,1,1,0.440731141,0.000124684
7504,1,0.573607,0.3619,1,0.3342,1,1,1,0.440731141,0.000124684
7505,1,0.621998,0.3389,1,0.3214,1,1,1,0.440731141,0.000124684
7506,1,0.602686,0.2639,1,0.3481,1,1,1,0.440731141,0.000124684
7507,1,0.495882,0.3952,1,0.3004,1,1,1,0.440731141,0.000124684
7508,1,0.332399,0.2759,1,0.3407,1,1,1,0.440731141,0.000124684
7509,1,0.105977,0.2834,1,0.4405,1,1,1,0.440731141,0.000124684
7510,1,0.0082,0.2703,1,0.4808,1,1,1,0.440731141,0.000124684
7511,1,0,0.2634,1,0.5115,1,1,1,0.440731141,0.000124684
7512,1,0,0.2215,1,0.4569,1,1,1,0.440731141,0.000124684
7513,1,0,0.2196,1,0.3484,1,1,1,0.440731141,0.000124684
7514,1,0,0.1497,1,0.2203,1,1,1,0.440731141,0.000124684
7515,1,0,0.1243,1,0.1873,1,1,1,0.440731141,0.000124684
7516,1,0,0.0714,1,0.1494,1,1,1,0.440731141,0.000124684
7517,1,0,0.0415,1,0.115,1,1,1,0.440731141,0.000124684
7518,1,0,0.0686,1,0.1326,1,1,1,0.440731141,0.000124684
7519,1,0,0.0464,1,0.1561,1,1,1,0.440731141,0.000124684
7520,1,0,0.0702,1,0.2155,1,1,1,0.440731141,0.000124684
7521,1,0,0.0603,1,0.2444,1,1,1,0.440731141,0.000124684
7522,1,0,0.0891,1,0.3316,1,1,1,0.440731141,0.000124684
7523,1,0,0.0894,1,0.3764,1,1,1,0.440731141,0.000124684
7524,1,0.0012,0.1503,1,0.369,1,1,1,0.440731141,0.000124684
7525,1,0.027017,0.2349,1,0.4025,1,1,1,0.440731141,0.000124684
7526,1,0.110348,0.2819,1,0.3705,1,1,1,0.440731141,0.000124684
7527,1,0.221878,0.3126,1,0.3162,1,1,1,0.440731141,0.000124684
7528,1,0.420421,0.3432,1,0.2817,1,1,1,0.440731141,0.000124684
7529,1,0.484009,0.365,1,0.2739,1,1,1,0.440731141,0.000124684
7530,1,0.575216,0.3882,1,0.2615,1,1,1,0.440731141,0.000124684
7531,1,0.499828,0.3488,1,0.2873,1,1,1,0.440731141,0.000124684
7532,1,0.297531,0.3441,1,0.3117,1,1,1,0.440731141,0.000124684
7533,1,0.114425,0.384,1,0.3283,1,1,1,0.440731141,0.000124684
7534,1,0.0086,0.4227,1,0.3455,1,1,1,0.440731141,0.000124684
7535,1,0,0.4603,1,0.3358,1,1,1,0.440731141,0.000124684
7536,1,0,0.5132,1,0.295,1,1,1,0.440731141,0.000124684
7537,1,0,0.4709,1,0.3129,1,1,1,0.440731141,0.000124684
7538,1,0,0.4506,1,0.271,1,1,1,0.440731141,0.000124684
7539,1,0,0.4507,1,0.2236,1,1,1,0.440731141,0.000124684
7540,1,0,0.5594,1,0.1969,1,1,1,0.440731141,0.000124684
7541,1,0,0.6126,1,0.18,1,1,1,0.440731141,0.000124684
7542,1,0,0.5838,1,0.1541,1,1,1,0.440731141,0.000124684
7543,1,0,0.4072,1,0.1142,1,1,1,0.440731141,0.000124684
7544,1,0,0.2715,1,0.1039,1,1,1,0.440731141,0.000124684
7545,1,0,0.2354,1,0.0833,1,1,1,0.440731141,0.000124684
7546,1,0,0.1692,1,0.0741,1,1,1,0.440731141,0.000124684
7547,1,0,0.1712,1,0.0622,1,1,1,0.440731141,0.000124684
7548,1,0.003,0.1648,1,0.0556,1,1,1,0.440731141,0.000124684
7549,1,0.073601,0.1178,1,0.0505,1,1,1,0.440731141,0.000124684
7550,1,0.259923,0.088,1,0.0558,1,1,1,0.440731141,0.000124684
7551,1,0.433032,0.0756,1,0.0649,1,1,1,0.440731141,0.000124684
7552,1,0.582038,0.0513,1,0.0836,1,1,1,0.440731141,0.000124684
7553,1,0.608018,0.0923,1,0.1139,1,1,1,0.440731141,0.000124684
7554,1,0.553647,0.1243,1,0.1401,1,1,1,0.440731141,0.000124684
7555,1,0.387056,0.219,1,0.2086,1,1,1,0.440731141,0.000124684
7556,1,0.239514,0.2503,1,0.2748,1,1,1,0.440731141,0.000124684
7557,1,0.052569,0.224,1,0.3751,1,1,1,0.440731141,0.000124684
7558,1,0.004399,0.2228,1,0.4406,1,1,1,0.440731141,0.000124684
7559,1,0,0.2568,1,0.4593,1,1,1,0.440731141,0.000124684
7560,1,0,0.3225,1,0.478,1,1,1,0.440731141,0.000124684
7561,1,0,0.3565,1,0.5418,1,1,1,0.440731141,0.000124684
7562,1,0,0.3112,1,0.5536,1,1,1,0.440731141,0.000124684
7563,1,0,0.3476,1,0.6718,1,1,1,0.440731141,0.000124684
7564,1,0,0.4007,1,0.7267,1,1,1,0.440731141,0.000124684
7565,1,0,0.4027,1,0.792,1,1,1,0.440731141,0.000124684
7566,1,0,0.3831,1,0.8343,1,1,1,0.440731141,0.000124684
7567,1,0,0.4214,1,0.8548,1,1,1,0.440731141,0.000124684
7568,1,0,0.4879,1,0.8748,1,1,1,0.440731141,0.000124684
7569,1,0,0.6102,1,0.8869,1,1,1,0.440731141,0.000124684
7570,1,0,0.5648,1,0.8987,1,1,1,0.440731141,0.000124684
7571,1,0,0.6405,1,0.909,1,1,1,0.440731141,0.000124684
7572,1,0.0002,0.6036,1,0.91,1,1,1,0.440731141,0.000124684
7573,1,0.013395,0.6938,1,0.9116,1,1,1,0.440731141,0.000124684
7574,1,0.028929,0.7186,1,0.911,1,1,1,0.440731141,0.000124684
7575,1,0.033189,0.7812,1,0.8918,1,1,1,0.440731141,0.000124684
7576,1,0.040829,0.8036,1,0.8831,1,1,1,0.440731141,0.000124684
7577,1,0.052899,0.7775,1,0.8832,1,1,1,0.440731141,0.000124684
7578,1,0.049784,0.7778,1,0.8814,1,1,1,0.440731141,0.000124684
7579,1,0.041303,0.7291,1,0.8267,1,1,1,0.440731141,0.000124684
7580,1,0.022192,0.7185,1,0.7863,1,1,1,0.440731141,0.000124684
7581,1,0.017743,0.6275,1,0.7423,1,1,1,0.440731141,0.000124684
7582,1,0.003057,0.6822,1,0.6767,1,1,1,0.440731141,0.000124684
7583,1,0,0.6334,1,0.6124,1,1,1,0.440731141,0.000124684
7584,1,0,0.5459,1,0.4647,1,1,1,0.440731141,0.000124684
7585,1,0,0.6383,1,0.3924,1,1,1,0.440731141,0.000124684
7586,1,0,0.7092,1,0.3599,1,1,1,0.440731141,0.000124684
7587,1,0,0.7303,1,0.2987,1,1,1,0.440731141,0.000124684
7588,1,0,0.6151,1,0.2883,1,1,1,0.440731141,0.000124684
7589,1,0,0.5052,1,0.2743,1,1,1,0.440731141,0.000124684
7590,1,0,0.503,1,0.2789,1,1,1,0.440731141,0.000124684
7591,1,0,0.4143,1,0.2475,1,1,1,0.440731141,0.000124684
7592,1,0,0.2861,1,0.2301,1,1,1,0.440731141,0.000124684
7593,1,0,0.226,1,0.1755,1,1,1,0.440731141,0.000124684
7594,1,0,0.0908,1,0.1373,1,1,1,0.440731141,0.000124684
7595,1,0,0.0632,1,0.1057,1,1,1,0.440731141,0.000124684
7596,1,0.002788,0.0643,1,0.0824,1,1,1,0.440731141,0.000124684
7597,1,0.07342,0.0661,1,0.0757,1,1,1,0.440731141,0.000124684
7598,1,0.26248,0.0683,1,0.0801,1,1,1,0.440731141,0.000124684
7599,1,0.443772,0.0882,1,0.0947,1,1,1,0.440731141,0.000124684
7600,1,0.599307,0.1034,1,0.129,1,1,1,0.440731141,0.000124684
7601,1,0.638179,0.1376,1,0.1837,1,1,1,0.440731141,0.000124684
7602,1,0.588471,0.1732,1,0.2812,1,1,1,0.440731141,0.000124684
7603,1,0.440001,0.1666,1,0.4355,1,1,1,0.440731141,0.000124684
7604,1,0.232306,0.1445,1,0.6551,1,1,1,0.440731141,0.000124684
7605,1,0.058197,0.1209,1,0.7115,1,1,1,0.440731141,0.000124684
7606,1,0.003,0.1111,1,0.7523,1,1,1,0.440731141,0.000124684
7607,1,0,0.168,1,0.7583,1,1,1,0.440731141,0.000124684
7608,1,0,0.2867,1,0.7563,1,1,1,0.440731141,0.000124684
7609,1,0,0.3598,1,0.7612,1,1,1,0.440731141,0.000124684
7610,1,0,0.4081,1,0.7756,1,1,1,0.440731141,0.000124684
7611,1,0,0.4311,1,0.8137,1,1,1,0.440731141,0.000124684
7612,1,0,0.4766,1,0.8258,1,1,1,0.440731141,0.000124684
7613,1,0,0.5387,1,0.8323,1,1,1,0.440731141,0.000124684
7614,1,0,0.5137,1,0.8154,1,1,1,0.440731141,0.000124684
7615,1,0,0.5653,1,0.8104,1,1,1,0.440731141,0.000124684
7616,1,0,0.6241,1,0.7655,1,1,1,0.440731141,0.000124684
7617,1,0,0.6655,1,0.7156,1,1,1,0.440731141,0.000124684
7618,1,0,0.6784,1,0.6588,1,1,1,0.440731141,0.000124684
7619,1,0,0.6139,1,0.5171,1,1,1,0.440731141,0.000124684
7620,1,0.0024,0.5294,1,0.381,1,1,1,0.440731141,0.000124684
7621,1,0.077392,0.4652,1,0.2859,1,1,1,0.440731141,0.000124684
7622,1,0.267029,0.3597,1,0.2058,1,1,1,0.440731141,0.000124684
7623,1,0.43071,0.2637,1,0.2224,1,1,1,0.440731141,0.000124684
7624,1,0.479336,0.1683,1,0.2866,1,1,1,0.440731141,0.000124684
7625,1,0.410326,0.1372,1,0.3261,1,1,1,0.440731141,0.000124684
7626,1,0.29844,0.1256,1,0.3515,1,1,1,0.440731141,0.000124684
7627,1,0.262786,0.09,1,0.4085,1,1,1,0.440731141,0.000124684
7628,1,0.113621,0.1006,1,0.4593,1,1,1,0.440731141,0.000124684
7629,1,0.042832,0.1175,1,0.5604,1,1,1,0.440731141,0.000124684
7630,1,0.003457,0.0941,1,0.4711,1,1,1,0.440731141,0.000124684
7631,1,0,0.1034,1,0.4616,1,1,1,0.440731141,0.000124684
7632,1,0,0.1193,1,0.4392,1,1,1,0.440731141,0.000124684
7633,1,0,0.1355,1,0.4332,1,1,1,0.440731141,0.000124684
7634,1,0,0.1591,1,0.4752,1,1,1,0.440731141,0.000124684
7635,1,0,0.2069,1,0.5829,1,1,1,0.440731141,0.000124684
7636,1,0,0.2482,1,0.6462,1,1,1,0.440731141,0.000124684
7637,1,0,0.2785,1,0.6152,1,1,1,0.440731141,0.000124684
7638,1,0,0.2564,1,0.5429,1,1,1,0.440731141,0.000124684
7639,1,0,0.219,1,0.4617,1,1,1,0.440731141,0.000124684
7640,1,0,0.1996,1,0.4282,1,1,1,0.440731141,0.000124684
7641,1,0,0.1494,1,0.393,1,1,1,0.440731141,0.000124684
7642,1,0,0.1753,1,0.428,1,1,1,0.440731141,0.000124684
7643,1,0,0.1687,1,0.5336,1,1,1,0.440731141,0.000124684
7644,1,0.0014,0.1856,1,0.6427,1,1,1,0.440731141,0.000124684
7645,1,0.061745,0.1546,1,0.686,1,1,1,0.440731141,0.000124684
7646,1,0.221626,0.2386,1,0.751,1,1,1,0.440731141,0.000124684
7647,1,0.361648,0.246,1,0.8335,1,1,1,0.440731141,0.000124684
7648,1,0.351971,0.4182,1,0.8771,1,1,1,0.440731141,0.000124684
7649,1,0.358652,0.4631,1,0.8899,1,1,1,0.440731141,0.000124684
7650,1,0.332458,0.5863,1,0.8982,1,1,1,0.440731141,0.000124684
7651,1,0.208199,0.7444,1,0.9039,1,1,1,0.440731141,0.000124684
7652,1,0.154595,0.79,1,0.9091,1,1,1,0.440731141,0.000124684
7653,1,0.057634,0.7976,1,0.9089,1,1,1,0.440731141,0.000124684
7654,1,0.0038,0.8203,1,0.9115,1,1,1,0.440731141,0.000124684
7655,1,0,0.8208,1,0.9113,1,1,1,0.440731141,0.000124684
7656,1,0,0.8001,1,0.9118,1,1,1,0.440731141,0.000124684
7657,1,0,0.7978,1,0.9098,1,1,1,0.440731141,0.000124684
7658,1,0,0.818,1,0.9071,1,1,1,0.440731141,0.000124684
7659,1,0,0.8213,1,0.9005,1,1,1,0.440731141,0.000124684
7660,1,0,0.8088,1,0.9053,1,1,1,0.440731141,0.000124684
7661,1,0,0.8277,1,0.903,1,1,1,0.440731141,0.000124684
7662,1,0,0.8139,1,0.8973,1,1,1,0.440731141,0.000124684
7663,1,0,0.8275,1,0.8804,1,1,1,0.440731141,0.000124684
7664,1,0,0.7998,1,0.833,1,1,1,0.440731141,0.000124684
7665,1,0,0.8154,1,0.8128,1,1,1,0.440731141,0.000124684
7666,1,0,0.8042,1,0.7757,1,1,1,0.440731141,0.000124684
7667,1,0,0.838,1,0.7307,1,1,1,0.440731141,0.000124684
7668,1,0.002045,0.8391,1,0.6817,1,1,1,0.440731141,0.000124684
7669,1,0.071786,0.8386,1,0.6166,1,1,1,0.440731141,0.000124684
7670,1,0.231432,0.8476,1,0.6156,1,1,1,0.440731141,0.000124684
7671,1,0.431695,0.833,1,0.6064,1,1,1,0.440731141,0.000124684
7672,1,0.549744,0.8177,1,0.6138,1,1,1,0.440731141,0.000124684
7673,1,0.601748,0.8088,1,0.6655,1,1,1,0.440731141,0.000124684
7674,1,0.462918,0.8332,1,0.6875,1,1,1,0.440731141,0.000124684
7675,1,0.362794,0.8338,1,0.7387,1,1,1,0.440731141,0.000124684
7676,1,0.193363,0.8218,1,0.7231,1,1,1,0.440731141,0.000124684
7677,1,0.067865,0.8157,1,0.7587,1,1,1,0.440731141,0.000124684
7678,1,0.003056,0.8101,1,0.7395,1,1,1,0.440731141,0.000124684
7679,1,0,0.774,1,0.7611,1,1,1,0.440731141,0.000124684
7680,1,0,0.7661,1,0.739,1,1,1,0.440731141,0.000124684
7681,1,0,0.7838,1,0.7364,1,1,1,0.440731141,0.000124684
7682,1,0,0.7624,1,0.6912,1,1,1,0.440731141,0.000124684
7683,1,0,0.7578,1,0.6286,1,1,1,0.440731141,0.000124684
7684,1,0,0.7337,1,0.5714,1,1,1,0.440731141,0.000124684
7685,1,0,0.7106,1,0.5163,1,1,1,0.440731141,0.000124684
7686,1,0,0.6404,1,0.4418,1,1,1,0.440731141,0.000124684
7687,1,0,0.5883,1,0.3628,1,1,1,0.440731141,0.000124684
7688,1,0,0.4679,1,0.2826,1,1,1,0.440731141,0.000124684
7689,1,0,0.3083,1,0.23,1,1,1,0.440731141,0.000124684
7690,1,0,0.2984,1,0.1662,1,1,1,0.440731141,0.000124684
7691,1,0,0.1466,1,0.1205,1,1,1,0.440731141,0.000124684
7692,1,0.0012,0.0964,1,0.0829,1,1,1,0.440731141,0.000124684
7693,1,0.071918,0.0707,1,0.0488,1,1,1,0.440731141,0.000124684
7694,1,0.223238,0.0572,1,0.0404,1,1,1,0.440731141,0.000124684
7695,1,0.325864,0.0695,1,0.0548,1,1,1,0.440731141,0.000124684
7696,1,0.40315,0.0677,1,0.0925,1,1,1,0.440731141,0.000124684
7697,1,0.337001,0.0953,1,0.1563,1,1,1,0.440731141,0.000124684
7698,1,0.240033,0.1595,1,0.265,1,1,1,0.440731141,0.000124684
7699,1,0.241232,0.2024,1,0.4321,1,1,1,0.440731141,0.000124684
7700,1,0.134601,0.2674,1,0.5595,1,1,1,0.440731141,0.000124684
7701,1,0.040179,0.3447,1,0.6823,1,1,1,0.440731141,0.000124684
7702,1,0.003372,0.3915,1,0.7487,1,1,1,0.440731141,0.000124684
7703,1,0,0.403,1,0.805,1,1,1,0.440731141,0.000124684
7704,1,0,0.468,1,0.8156,1,1,1,0.440731141,0.000124684
7705,1,0,0.4792,1,0.8491,1,1,1,0.440731141,0.000124684
7706,1,0,0.6258,1,0.8814,1,1,1,0.440731141,0.000124684
7707,1,0,0.5881,1,0.9061,1,1,1,0.440731141,0.000124684
7708,1,0,0.5201,1,0.9057,1,1,1,0.440731141,0.000124684
7709,1,0,0.5396,1,0.9058,1,1,1,0.440731141,0.000124684
7710,1,0,0.5745,1,0.9057,1,1,1,0.440731141,0.000124684
7711,1,0,0.4927,1,0.9095,1,1,1,0.440731141,0.000124684
7712,1,0,0.6362,1,0.9097,1,1,1,0.440731141,0.000124684
