Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,onshore_wind_2,battery_2,offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2,natural_gas_ccs_3,solar_pv_3,onshore_wind_3,battery_3,offshore_wind_3,natural_gas_3,nuclear_3,ror_hydro_3,pumped_hydro_3,fusion_3,natural_gas_ccs_4,solar_pv_4,onshore_wind_4,battery_4,offshore_wind_4,natural_gas_4,nuclear_4,ror_hydro_4,pumped_hydro_4,fusion_4,natural_gas_ccs_5,solar_pv_5,onshore_wind_5,battery_5,offshore_wind_5,natural_gas_5,nuclear_5,ror_hydro_5,pumped_hydro_5,fusion_5,natural_gas_ccs_6,solar_pv_6,onshore_wind_6,battery_6,offshore_wind_6,natural_gas_6,nuclear_6,ror_hydro_6,pumped_hydro_6,fusion_6,natural_gas_ccs_7,solar_pv_7,onshore_wind_7,battery_7,offshore_wind_7,natural_gas_7,nuclear_7,ror_hydro_7,pumped_hydro_7,fusion_7
8087,3.71E-01,1,0,0.615871611,1,0.796919843,1,1,0.444793349,1,1,1,0,0.591739537,1,0,1,1,0.444793349,1,1,1,0,0.55943136,1,0,1,1,0.444793349,1,1,1,0,0.591739537,1,0,1,1,0.444793349,1,1,1,0,0.55943136,1,0.43913688,1,1,0.444793349,1,1,1,0,0.614011692,1,0,1,1,0.444793349,1,1
8088,3.71E-01,1,0,0.519796507,1,0.805922614,1,1,0.444793349,1,1,1,0,0.502772506,1,0,1,1,0.444793349,1,1,1,0,0.54303696,1,0,1,1,0.444793349,1,1,1,0,0.502772506,1,0,1,1,0.444793349,1,1,1,0,0.54303696,1,0.474882224,1,1,0.444793349,1,1,1,0,0.47178557,1,0,1,1,0.444793349,1,1
8089,3.71E-01,1,0,0.502799946,1,0.805892661,1,1,0.444793349,1,1,1,0,0.480053067,1,0,1,1,0.444793349,1,1,1,0,0.41203242,1,0,1,1,0.444793349,1,1,1,0,0.480053067,1,0,1,1,0.444793349,1,1,1,0,0.41203242,1,0.417468352,1,1,0.444793349,1,1,1,0,0.504700931,1,0,1,1,0.444793349,1,1
8090,3.71E-01,1,0,0.521658637,1,0.801213993,1,1,0.444793349,1,1,1,0,0.451405048,1,0,1,1,0.444793349,1,1,1,0,0.36038358,1,0,1,1,0.444793349,1,1,1,0,0.451405048,1,0,1,1,0.444793349,1,1,1,0,0.36038358,1,0.395496921,1,1,0.444793349,1,1,1,0,0.502042844,1,0,1,1,0.444793349,1,1
8091,3.71E-01,1,0,0.544935482,1,0.778698758,1,1,0.444793349,1,1,1,0,0.49915551,1,0,1,1,0.444793349,1,1,1,0,0.37074996,1,0,1,1,0.444793349,1,1,1,0,0.49915551,1,0,1,1,0.444793349,1,1,1,0,0.37074996,1,0.574947412,1,1,0.444793349,1,1,1,0,0.527627095,1,0,1,1,0.444793349,1,1
8092,3.71E-01,1,0,0.497291506,1,0.724562214,1,1,0.444793349,1,1,1,0,0.430190884,1,0,1,1,0.444793349,1,1,1,0,0.3172122,1,0,1,1,0.444793349,1,1,1,0,0.430190884,1,0,1,1,0.444793349,1,1,1,0,0.3172122,1,0.578751466,1,1,0.444793349,1,1,1,0,0.467698494,1,0,1,1,0.444793349,1,1
8093,3.71E-01,1,0,0.466450831,1,0.746633469,1,1,0.444793349,1,1,1,0,0.404088042,1,0,1,1,0.444793349,1,1,1,0,0.29204388,1,0,1,1,0.444793349,1,1,1,0,0.404088042,1,0,1,1,0.444793349,1,1,1,0,0.29204388,1,0.651085366,1,1,0.444793349,1,1,1,0,0.430925934,1,0,1,1,0.444793349,1,1
8094,3.71E-01,1,0,0.477277814,1,0.757660395,1,1,0.444793349,1,1,1,0,0.41804942,1,0,1,1,0.444793349,1,1,1,0,0.34253766,1,0,1,1,0.444793349,1,1,1,0,0.41804942,1,0,1,1,0.444793349,1,1,1,0,0.34253766,1,0.723484872,1,1,0.444793349,1,1,1,0,0.501043435,1,0,1,1,0.444793349,1,1
8095,3.71E-01,1,0,0.474651227,1,0.744127896,1,1,0.444793349,1,1,1,0,0.441963529,1,0,1,1,0.444793349,1,1,1,0,0.33466446,1,0,1,1,0.444793349,1,1,1,0,0.441963529,1,0,1,1,0.444793349,1,1,1,0,0.33466446,1,0.507620249,1,1,0.444793349,1,1,1,0,0.48647352,1,0,1,1,0.444793349,1,1
8096,3.71E-01,1,0.084487687,0.460314094,1,0.665990698,1,1,0.444793349,1,1,1,0.132582077,0.436546028,1,0,1,1,0.444793349,1,1,1,0.118796063,0.3976452,1,0,1,1,0.444793349,1,1,1,0.132582077,0.436546028,1,0,1,1,0.444793349,1,1,1,0.118796063,0.3976452,1,0.494530285,1,1,0.444793349,1,1,1,0.096227695,0.436527171,1,0,1,1,0.444793349,1,1
8097,3.71E-01,1,0.202422859,0.387265357,1,0.550879903,1,1,0.444793349,1,1,1,0.179374735,0.352384793,1,0,1,1,0.444793349,1,1,1,0.173801063,0.36287676,1,0,1,1,0.444793349,1,1,1,0.179374735,0.352384793,1,0,1,1,0.444793349,1,1,1,0.173801063,0.36287676,1,0.435799217,1,1,0.444793349,1,1,1,0.182907486,0.331014082,1,0,1,1,0.444793349,1,1
8098,3.71E-01,1,0.423293331,0.319500516,1,0.480214089,1,1,0.444793349,1,1,1,0.395407672,0.280805183,1,0,1,1,0.444793349,1,1,1,0.426088968,0.28065528,1,0,1,1,0.444793349,1,1,1,0.395407672,0.280805183,1,0,1,1,0.444793349,1,1,1,0.426088968,0.28065528,1,0.393416183,1,1,0.444793349,1,1,1,0.435631004,0.26397302,1,0,1,1,0.444793349,1,1
8099,3.71E-01,1,0.462908133,0.275548161,1,0.419348536,1,1,0.444793349,1,1,1,0.337764926,0.254532573,1,0,1,1,0.444793349,1,1,1,0.346253343,0.20719152,1,0,1,1,0.444793349,1,1,1,0.337764926,0.254532573,1,0,1,1,0.444793349,1,1,1,0.346253343,0.20719152,1,0.371381096,1,1,0.444793349,1,1,1,0.402108622,0.287941616,1,0,1,1,0.444793349,1,1
8100,3.71E-01,1,0.495014479,0.237930051,1,0.323431796,1,1,0.444793349,1,1,1,0.288939141,0.237464622,1,0,1,1,0.444793349,1,1,1,0.315223942,0.2306556,1,0,1,1,0.444793349,1,1,1,0.288939141,0.237464622,1,0,1,1,0.444793349,1,1,1,0.315223942,0.2306556,1,0.175313456,1,1,0.444793349,1,1,1,0.393329457,0.254129637,1,0,1,1,0.444793349,1,1
8101,3.71E-01,1,0.415029185,0.144159475,1,0.203007822,1,1,0.444793349,1,1,1,0.112627819,0.188497742,1,0,1,1,0.444793349,1,1,1,0.16566168,0.19544328,1,0,1,1,0.444793349,1,1,1,0.112627819,0.188497742,1,0,1,1,0.444793349,1,1,1,0.16566168,0.19544328,1,0.065145157,1,1,0.444793349,1,1,1,0.382997739,0.166934095,1,0,1,1,0.444793349,1,1
8102,3.71E-01,1,0.325473692,0.066134735,1,0.147114843,1,1,0.444793349,1,1,1,0.094422325,0.087716229,1,0,1,1,0.444793349,1,1,1,0.146115597,0.11870064,1,0,1,1,0.444793349,1,1,1,0.094422325,0.087716229,1,0,1,1,0.444793349,1,1,1,0.146115597,0.11870064,1,0.031343078,1,1,0.444793349,1,1,1,0.231595109,0.06440582,1,0,1,1,0.444793349,1,1
8103,3.71E-01,1,0.290249353,0.029460077,1,0.122001028,1,1,0.444793349,1,1,1,0.101530815,0.026884058,1,0,1,1,0.444793349,1,1,1,0.09212191,0.01079892,1,0,1,1,0.444793349,1,1,1,0.101530815,0.026884058,1,0,1,1,0.444793349,1,1,1,0.09212191,0.01079892,1,0.049156248,1,1,0.444793349,1,1,1,0.203914692,0.029369887,1,0,1,1,0.444793349,1,1
8104,3.71E-01,1,0.107118936,0.014867906,1,0.092970225,1,1,0.444793349,1,1,1,0.024518788,0.003165688,1,0,1,1,0.444793349,1,1,1,0.022890864,0,1,0,1,1,0.444793349,1,1,1,0.024518788,0.003165688,1,0,1,1,0.444793349,1,1,1,0.022890864,0,1,0.017545607,1,1,0.444793349,1,1,1,0.067828862,0.001582844,1,0,1,1,0.444793349,1,1
8105,3.71E-01,1,0,0.009935216,1,0.067764485,1,1,0.444793349,1,1,1,0,0.001353286,1,0,1,1,0.444793349,1,1,1,0,0,1,0,1,1,0.444793349,1,1,1,0,0.001353286,1,0,1,1,0.444793349,1,1,1,0,0,1,0.018299675,1,1,0.444793349,1,1,1,0,0.001843359,1,0,1,1,0.444793349,1,1
8106,3.71E-01,1,0,0.013899064,1,0.071137707,1,1,0.444793349,1,1,1,0,0.019212007,1,0,1,1,0.444793349,1,1,1,0,0.01935252,1,0,1,1,0.444793349,1,1,1,0,0.019212007,1,0,1,1,0.444793349,1,1,1,0,0.01935252,1,0.008007919,1,1,0.444793349,1,1,1,0,0.016423148,1,0,1,1,0.444793349,1,1
8107,3.71E-01,1,0,0.044514913,1,0.045031734,1,1,0.444793349,1,1,1,0,0.028833612,1,0,1,1,0.444793349,1,1,1,0,0.0383292,1,0,1,1,0.444793349,1,1,1,0,0.028833612,1,0,1,1,0.444793349,1,1,1,0,0.0383292,1,0.002875219,1,1,0.444793349,1,1,1,0,0.02707095,1,0,1,1,0.444793349,1,1
8108,3.71E-01,1,0,0.062060562,1,0.038148358,1,1,0.444793349,1,1,1,0,0.020681001,1,0,1,1,0.444793349,1,1,1,0,0.02149092,1,0,1,1,0.444793349,1,1,1,0,0.020681001,1,0,1,1,0.444793349,1,1,1,0,0.02149092,1,0.011373641,1,1,0.444793349,1,1,1,0,0.035184988,1,0,1,1,0.444793349,1,1
8109,3.71E-01,1,0,0.065226107,1,0.037598274,1,1,0.444793349,1,1,1,0,0.04024161,1,0,1,1,0.444793349,1,1,1,0,0.08048322,1,0,1,1,0.444793349,1,1,1,0,0.04024161,1,0,1,1,0.444793349,1,1,1,0,0.08048322,1,0.01477301,1,1,0.444793349,1,1,1,0,0.024485876,1,0,1,1,0.444793349,1,1
8110,3.71E-01,1,0,0.091329579,1,0.028005282,1,1,0.444793349,1,1,1,0,0.017241905,1,0,1,1,0.444793349,1,1,1,0,0.0287388,1,0,1,1,0.444793349,1,1,1,0,0.017241905,1,0,1,1,0.444793349,1,1,1,0,0.0287388,1,0.018389008,1,1,0.444793349,1,1,1,0,0.034822318,1,0,1,1,0.444793349,1,1
8111,3.71E-01,1,0,0.104823259,1,0.025542408,1,1,0.444793349,1,1,1,0,0.042465185,1,0,1,1,0.444793349,1,1,1,0,0.0430596,1,0,1,1,0.444793349,1,1,1,0,0.042465185,1,0,1,1,0.444793349,1,1,1,0,0.0430596,1,0.034910368,1,1,0.444793349,1,1,1,0,0.052692634,1,0,1,1,0.444793349,1,1
8112,3.71E-01,1,0,0.12930171,1,0.037831499,1,1,0.444793349,1,1,1,0,0.062057663,1,0,1,1,0.444793349,1,1,1,0,0.07397406,1,0,1,1,0.444793349,1,1,1,0,0.062057663,1,0,1,1,0.444793349,1,1,1,0,0.07397406,1,0.035989377,1,1,0.444793349,1,1,1,0,0.054742587,1,0,1,1,0.444793349,1,1
8113,3.71E-01,1,0,0.123762043,1,0.054724451,1,1,0.444793349,1,1,1,0,0.045538052,1,0,1,1,0.444793349,1,1,1,0,0.06992568,1,0,1,1,0.444793349,1,1,1,0,0.045538052,1,0,1,1,0.444793349,1,1,1,0,0.06992568,1,0.063290954,1,1,0.444793349,1,1,1,0,0.050973402,1,0,1,1,0.444793349,1,1
8114,3.71E-01,1,0,0.107585097,1,0.071248108,1,1,0.444793349,1,1,1,0,0.0158598,1,0,1,1,0.444793349,1,1,1,0,0.0317196,1,0,1,1,0.444793349,1,1,1,0,0.0158598,1,0,1,1,0.444793349,1,1,1,0,0.0317196,1,0.121221589,1,1,0.444793349,1,1,1,0,0.024406971,1,0,1,1,0.444793349,1,1
8115,3.71E-01,1,0,0.119642485,1,0.132588675,1,1,0.444793349,1,1,1,0,0.04214673,1,0,1,1,0.444793349,1,1,1,0,0.08429346,1,0,1,1,0.444793349,1,1,1,0,0.04214673,1,0,1,1,0.444793349,1,1,1,0,0.08429346,1,0.130529893,1,1,0.444793349,1,1,1,0,0.026051455,1,0,1,1,0.444793349,1,1
8116,3.71E-01,1,0,0.159156706,1,0.20272186,1,1,0.444793349,1,1,1,0,0.08253037,1,0,1,1,0.444793349,1,1,1,0,0.16102152,1,0,1,1,0.444793349,1,1,1,0,0.08253037,1,0,1,1,0.444793349,1,1,1,0,0.16102152,1,0.161389272,1,1,0.444793349,1,1,1,0,0.061199065,1,0,1,1,0.444793349,1,1
8117,3.71E-01,1,0,0.197808709,1,0.301075386,1,1,0.444793349,1,1,1,0,0.11759016,1,0,1,1,0.444793349,1,1,1,0,0.19492488,1,0,1,1,0.444793349,1,1,1,0,0.11759016,1,0,1,1,0.444793349,1,1,1,0,0.19492488,1,0.270625272,1,1,0.444793349,1,1,1,0,0.116469838,1,0,1,1,0.444793349,1,1
8118,3.71E-01,1,0,0.23383326,1,0.484254442,1,1,0.444793349,1,1,1,0,0.168718032,1,0,1,1,0.444793349,1,1,1,0,0.2595564,1,0,1,1,0.444793349,1,1,1,0,0.168718032,1,0,1,1,0.444793349,1,1,1,0,0.2595564,1,0.394431926,1,1,0.444793349,1,1,1,0,0.155900586,1,0,1,1,0.444793349,1,1
8119,3.71E-01,1,0,0.313328635,1,0.637747351,1,1,0.444793349,1,1,1,0,0.262903947,1,0,1,1,0.444793349,1,1,1,0,0.35014842,1,0,1,1,0.444793349,1,1,1,0,0.262903947,1,0,1,1,0.444793349,1,1,1,0,0.35014842,1,0.5623475,1,1,0.444793349,1,1,1,0,0.244241681,1,0,1,1,0.444793349,1,1
8120,3.71E-01,1,0.002667655,0.40440611,1,0.76047252,1,1,0.444793349,1,1,1,0.001851544,0.375393636,1,0,1,1,0.444793349,1,1,1,0.001234362,0.46863684,1,0,1,1,0.444793349,1,1,1,0.001851544,0.375393636,1,0,1,1,0.444793349,1,1,1,0.001234362,0.46863684,1,0.601753275,1,1,0.444793349,1,1,1,0.002335293,0.35066188,1,0,1,1,0.444793349,1,1
8121,3.71E-01,1,0.041639803,0.415257358,1,0.801628179,1,1,0.444793349,1,1,1,0.05926363,0.359269691,1,0,1,1,0.444793349,1,1,1,0.054468389,0.3855438,1,0,1,1,0.444793349,1,1,1,0.05926363,0.359269691,1,0,1,1,0.444793349,1,1,1,0.054468389,0.3855438,1,0.768685875,1,1,0.444793349,1,1,1,0.040439185,0.363992546,1,0,1,1,0.444793349,1,1
8122,3.71E-01,1,0.065107401,0.485594871,1,0.80759025,1,1,0.444793349,1,1,1,0.061127619,0.373909238,1,0,1,1,0.444793349,1,1,1,0.058452727,0.32351076,1,0,1,1,0.444793349,1,1,1,0.061127619,0.373909238,1,0,1,1,0.444793349,1,1,1,0.058452727,0.32351076,1,0.81,1,1,0.444793349,1,1,1,0.052946239,0.466415759,1,0,1,1,0.444793349,1,1
8123,3.71E-01,1,0.084211369,0.463708734,1,0.809244,1,1,0.444793349,1,1,1,0.062954013,0.348518443,1,0,1,1,0.444793349,1,1,1,0.053706182,0.41082228,1,0,1,1,0.444793349,1,1,1,0.062954013,0.348518443,1,0,1,1,0.444793349,1,1,1,0.053706182,0.41082228,1,0.81,1,1,0.444793349,1,1,1,0.070913564,0.405513248,1,0,1,1,0.444793349,1,1
8124,3.71E-01,1,0.092728284,0.513009072,1,0.81,1,1,0.444793349,1,1,1,0.088619512,0.416126025,1,0,1,1,0.444793349,1,1,1,0.086551457,0.561816,1,0,1,1,0.444793349,1,1,1,0.088619512,0.416126025,1,0,1,1,0.444793349,1,1,1,0.086551457,0.561816,1,0.81,1,1,0.444793349,1,1,1,0.105089699,0.435794809,1,0,1,1,0.444793349,1,1
8125,3.71E-01,1,0.098147813,0.460229181,1,0.809416326,1,1,0.444793349,1,1,1,0.10538244,0.439631205,1,0,1,1,0.444793349,1,1,1,0.095189167,0.5722488,1,0,1,1,0.444793349,1,1,1,0.10538244,0.439631205,1,0,1,1,0.444793349,1,1,1,0.095189167,0.5722488,1,0.800509999,1,1,0.444793349,1,1,1,0.114118525,0.370812183,1,0,1,1,0.444793349,1,1
8126,3.71E-01,1,0.07889125,0.442637747,1,0.8099026,1,1,0.444793349,1,1,1,0.081237211,0.431999274,1,0,1,1,0.444793349,1,1,1,0.081171091,0.54199368,1,0,1,1,0.444793349,1,1,1,0.081237211,0.431999274,1,0,1,1,0.444793349,1,1,1,0.081171091,0.54199368,1,0.750895026,1,1,0.444793349,1,1,1,0.079791232,0.400291917,1,0,1,1,0.444793349,1,1
8127,3.71E-01,1,0.033541923,0.50498218,1,0.81,1,1,0.444793349,1,1,1,0.056162353,0.465644944,1,0,1,1,0.444793349,1,1,1,0.054022096,0.6064065,1,0,1,1,0.444793349,1,1,1,0.056162353,0.465644944,1,0,1,1,0.444793349,1,1,1,0.054022096,0.6064065,1,0.69589724,1,1,0.444793349,1,1,1,0.044265409,0.455836202,1,0,1,1,0.444793349,1,1
8128,3.71E-01,1,0.007179872,0.360859154,1,0.80876796,1,1,0.444793349,1,1,1,0.013562158,0.3688371,1,0,1,1,0.444793349,1,1,1,0.013001806,0.47094372,1,0,1,1,0.444793349,1,1,1,0.013562158,0.3688371,1,0,1,1,0.444793349,1,1,1,0.013001806,0.47094372,1,0.733122341,1,1,0.444793349,1,1,1,0.009491307,0.312882875,1,0,1,1,0.444793349,1,1
8129,3.71E-01,1,0,0.461148766,1,0.809578417,1,1,0.444793349,1,1,1,0,0.442267695,1,0,1,1,0.444793349,1,1,1,0,0.6477165,1,0,1,1,0.444793349,1,1,1,0,0.442267695,1,0,1,1,0.444793349,1,1,1,0,0.6477165,1,0.731366309,1,1,0.444793349,1,1,1,0,0.390313896,1,0,1,1,0.444793349,1,1
8130,3.71E-01,1,0,0.619697113,1,0.809003962,1,1,0.444793349,1,1,1,0,0.571595918,1,0,1,1,0.444793349,1,1,1,0,0.67349556,1,0,1,1,0.444793349,1,1,1,0,0.571595918,1,0,1,1,0.444793349,1,1,1,0,0.67349556,1,0.712841007,1,1,0.444793349,1,1,1,0,0.583092356,1,0,1,1,0.444793349,1,1
8131,3.71E-01,1,0,0.550853196,1,0.806871777,1,1,0.444793349,1,1,1,0,0.464051698,1,0,1,1,0.444793349,1,1,1,0,0.649539,1,0,1,1,0.444793349,1,1,1,0,0.464051698,1,0,1,1,0.444793349,1,1,1,0,0.649539,1,0.763539295,1,1,0.444793349,1,1,1,0,0.487719838,1,0,1,1,0.444793349,1,1
8132,3.71E-01,1,0,0.556957342,1,0.808087526,1,1,0.444793349,1,1,1,0,0.468056289,1,0,1,1,0.444793349,1,1,1,0,0.6134535,1,0,1,1,0.444793349,1,1,1,0,0.468056289,1,0,1,1,0.444793349,1,1,1,0,0.6134535,1,0.798919391,1,1,0.444793349,1,1,1,0,0.507990696,1,0,1,1,0.444793349,1,1
8133,3.71E-01,1,0,0.59679101,1,0.809584352,1,1,0.444793349,1,1,1,0,0.541662063,1,0,1,1,0.444793349,1,1,1,0,0.643464,1,0,1,1,0.444793349,1,1,1,0,0.541662063,1,0,1,1,0.444793349,1,1,1,0,0.643464,1,0.806940534,1,1,0.444793349,1,1,1,0,0.584853861,1,0,1,1,0.444793349,1,1
8134,3.71E-01,1,0,0.691994217,1,0.81,1,1,0.444793349,1,1,1,0,0.64751983,1,0,1,1,0.444793349,1,1,1,0,0.7576659,1,0,1,1,0.444793349,1,1,1,0,0.64751983,1,0,1,1,0.444793349,1,1,1,0,0.7576659,1,0.804490996,1,1,0.444793349,1,1,1,0,0.664839605,1,0,1,1,0.444793349,1,1
8135,3.71E-01,1,0,0.713742109,1,0.81,1,1,0.444793349,1,1,1,0,0.669423772,1,0,1,1,0.444793349,1,1,1,0,0.70777314,1,0,1,1,0.444793349,1,1,1,0,0.669423772,1,0,1,1,0.444793349,1,1,1,0,0.70777314,1,0.81,1,1,0.444793349,1,1,1,0,0.69538728,1,0,1,1,0.444793349,1,1
8136,3.71E-01,1,0,0.706722278,1,0.81,1,1,0.444793349,1,1,1,0,0.659523986,1,0,1,1,0.444793349,1,1,1,0,0.70929594,1,0,1,1,0.444793349,1,1,1,0,0.659523986,1,0,1,1,0.444793349,1,1,1,0,0.70929594,1,0.81,1,1,0.444793349,1,1,1,0,0.687134842,1,0,1,1,0.444793349,1,1
8137,3.71E-01,1,0,0.680145577,1,0.81,1,1,0.444793349,1,1,1,0,0.675302221,1,0,1,1,0.444793349,1,1,1,0,0.7567587,1,0,1,1,0.444793349,1,1,1,0,0.675302221,1,0,1,1,0.444793349,1,1,1,0,0.7567587,1,0.81,1,1,0.444793349,1,1,1,0,0.700793922,1,0,1,1,0.444793349,1,1
8138,3.71E-01,1,0,0.645758274,1,0.81,1,1,0.444793349,1,1,1,0,0.601512401,1,0,1,1,0.444793349,1,1,1,0,0.69853752,1,0,1,1,0.444793349,1,1,1,0,0.601512401,1,0,1,1,0.444793349,1,1,1,0,0.69853752,1,0.783928789,1,1,0.444793349,1,1,1,0,0.644647374,1,0,1,1,0.444793349,1,1
8139,3.71E-01,1,0,0.611187839,1,0.81,1,1,0.444793349,1,1,1,0,0.545368418,1,0,1,1,0.444793349,1,1,1,0,0.640305,1,0,1,1,0.444793349,1,1,1,0,0.545368418,1,0,1,1,0.444793349,1,1,1,0,0.640305,1,0.801512581,1,1,0.444793349,1,1,1,0,0.581861045,1,0,1,1,0.444793349,1,1
8140,3.71E-01,1,0,0.58099481,1,0.81,1,1,0.444793349,1,1,1,0,0.595106076,1,0,1,1,0.444793349,1,1,1,0,0.627426,1,0,1,1,0.444793349,1,1,1,0,0.595106076,1,0,1,1,0.444793349,1,1,1,0,0.627426,1,0.81,1,1,0.444793349,1,1,1,0,0.573373221,1,0,1,1,0.444793349,1,1
8141,3.71E-01,1,0,0.483275532,1,0.81,1,1,0.444793349,1,1,1,0,0.431026378,1,0,1,1,0.444793349,1,1,1,0,0.48954294,1,0,1,1,0.444793349,1,1,1,0,0.431026378,1,0,1,1,0.444793349,1,1,1,0,0.48954294,1,0.81,1,1,0.444793349,1,1,1,0,0.431622185,1,0,1,1,0.444793349,1,1
8142,3.71E-01,1,0,0.538962026,1,0.81,1,1,0.444793349,1,1,1,0,0.482900014,1,0,1,1,0.444793349,1,1,1,0,0.47137626,1,0,1,1,0.444793349,1,1,1,0,0.482900014,1,0,1,1,0.444793349,1,1,1,0,0.47137626,1,0.81,1,1,0.444793349,1,1,1,0,0.508056341,1,0,1,1,0.444793349,1,1
8143,3.71E-01,1,0,0.489500633,1,0.81,1,1,0.444793349,1,1,1,0,0.447721112,1,0,1,1,0.444793349,1,1,1,0,0.6589674,1,0,1,1,0.444793349,1,1,1,0,0.447721112,1,0,1,1,0.444793349,1,1,1,0,0.6589674,1,0.81,1,1,0.444793349,1,1,1,0,0.404358423,1,0,1,1,0.444793349,1,1
8144,3.71E-01,1,0.002185543,0.499952917,1,0.81,1,1,0.444793349,1,1,1,0,0.407480938,1,0,1,1,0.444793349,1,1,1,0,0.5215752,1,0,1,1,0.444793349,1,1,1,0,0.407480938,1,0,1,1,0.444793349,1,1,1,0,0.5215752,1,0.806829191,1,1,0.444793349,1,1,1,0.000587448,0.469975276,1,0,1,1,0.444793349,1,1
8145,3.71E-01,1,0.014706236,0.391136391,1,0.809125875,1,1,0.444793349,1,1,1,0.001128934,0.39208769,1,0,1,1,0.444793349,1,1,1,0.002257868,0.50871888,1,0,1,1,0.444793349,1,1,1,0.001128934,0.39208769,1,0,1,1,0.444793349,1,1,1,0.002257868,0.50871888,1,0.809733378,1,1,0.444793349,1,1,1,0.006502334,0.318696765,1,0,1,1,0.444793349,1,1
8146,3.71E-01,1,0.061552264,0.391410098,1,0.806859,1,1,0.444793349,1,1,1,0.050127086,0.363456969,1,0,1,1,0.444793349,1,1,1,0.041948923,0.40988106,1,0,1,1,0.444793349,1,1,1,0.050127086,0.363456969,1,0,1,1,0.444793349,1,1,1,0.041948923,0.40988106,1,0.807441575,1,1,0.444793349,1,1,1,0.067574448,0.310431879,1,0,1,1,0.444793349,1,1
8147,3.71E-01,1,0.075995788,0.351609221,1,0.8032302,1,1,0.444793349,1,1,1,0.077763522,0.28714604,1,0,1,1,0.444793349,1,1,1,0.084945765,0.28449144,1,0,1,1,0.444793349,1,1,1,0.077763522,0.28714604,1,0,1,1,0.444793349,1,1,1,0.084945765,0.28449144,1,0.657687249,1,1,0.444793349,1,1,1,0.079971185,0.281600106,1,0,1,1,0.444793349,1,1
8148,3.71E-01,1,0.133614908,0.359650213,1,0.8003574,1,1,0.444793349,1,1,1,0.134265442,0.310011673,1,0,1,1,0.444793349,1,1,1,0.093118546,0.3263976,1,0,1,1,0.444793349,1,1,1,0.134265442,0.310011673,1,0,1,1,0.444793349,1,1,1,0.093118546,0.3263976,1,0.574784885,1,1,0.444793349,1,1,1,0.129709093,0.293391526,1,0,1,1,0.444793349,1,1
8149,3.71E-01,1,0.096714423,0.318839477,1,0.686955531,1,1,0.444793349,1,1,1,0.069273125,0.29437844,1,0,1,1,0.444793349,1,1,1,0.077346024,0.3388635,1,0,1,1,0.444793349,1,1,1,0.069273125,0.29437844,1,0,1,1,0.444793349,1,1,1,0.077346024,0.3388635,1,0.442125035,1,1,0.444793349,1,1,1,0.08563961,0.257570468,1,0,1,1,0.444793349,1,1
8150,3.71E-01,1,0.084307196,0.277925318,1,0.528234856,1,1,0.444793349,1,1,1,0.02109519,0.268602459,1,0,1,1,0.444793349,1,1,1,0.026100088,0.33204006,1,0,1,1,0.444793349,1,1,1,0.02109519,0.268602459,1,0,1,1,0.444793349,1,1,1,0.026100088,0.33204006,1,0.407758867,1,1,0.444793349,1,1,1,0.078157635,0.196693563,1,0,1,1,0.444793349,1,1
8151,3.71E-01,1,0.105375907,0.268701332,1,0.527782216,1,1,0.444793349,1,1,1,0.050446796,0.226448781,1,0,1,1,0.444793349,1,1,1,0.053081606,0.27310284,1,0,1,1,0.444793349,1,1,1,0.050446796,0.226448781,1,0,1,1,0.444793349,1,1,1,0.053081606,0.27310284,1,0.398710361,1,1,0.444793349,1,1,1,0.124944476,0.192421798,1,0,1,1,0.444793349,1,1
8152,3.71E-01,1,0.022251573,0.176469279,1,0.491152369,1,1,0.444793349,1,1,1,0.011733466,0.13195546,1,0,1,1,0.444793349,1,1,1,0.01253437,0.21409272,1,0,1,1,0.444793349,1,1,1,0.011733466,0.13195546,1,0,1,1,0.444793349,1,1,1,0.01253437,0.21409272,1,0.372941336,1,1,0.444793349,1,1,1,0.021038706,0.088560753,1,0,1,1,0.444793349,1,1
8153,3.71E-01,1,0,0.154993765,1,0.580419559,1,1,0.444793349,1,1,1,0,0.109500169,1,0,1,1,0.444793349,1,1,1,0,0.17221896,1,0,1,1,0.444793349,1,1,1,0,0.109500169,1,0,1,1,0.444793349,1,1,1,0,0.17221896,1,0.510925485,1,1,0.444793349,1,1,1,0,0.063246366,1,0,1,1,0.444793349,1,1
8154,3.71E-01,1,0,0.158694017,1,0.555533729,1,1,0.444793349,1,1,1,0,0.126998405,1,0,1,1,0.444793349,1,1,1,0,0.16226568,1,0,1,1,0.444793349,1,1,1,0,0.126998405,1,0,1,1,0.444793349,1,1,1,0,0.16226568,1,0.341727761,1,1,0.444793349,1,1,1,0,0.0969776,1,0,1,1,0.444793349,1,1
8155,3.71E-01,1,0,0.258661604,1,0.538751183,1,1,0.444793349,1,1,1,0,0.238658606,1,0,1,1,0.444793349,1,1,1,0,0.3277098,1,0,1,1,0.444793349,1,1,1,0,0.238658606,1,0,1,1,0.444793349,1,1,1,0,0.3277098,1,0.34554812,1,1,0.444793349,1,1,1,0,0.187153996,1,0,1,1,0.444793349,1,1
