Time_Index,None,TEXAS_reference_naturalgas,TEXAS_reference_naturalgas_ccs90,TEXAS_reference_naturalgas_ccs100,TEXAS_uranium
7260,0,4.01,4.49,4.54,0.69
7261,0,4.01,4.49,4.54,0.69
7262,0,4.01,4.49,4.54,0.69
7263,0,4.01,4.49,4.54,0.69
7264,0,4.01,4.49,4.54,0.69
7265,0,4.01,4.49,4.54,0.69
7266,0,4.01,4.49,4.54,0.69
7267,0,4.01,4.49,4.54,0.69
7268,0,4.01,4.49,4.54,0.69
7269,0,4.01,4.49,4.54,0.69
7270,0,4.01,4.49,4.54,0.69
7271,0,4.01,4.49,4.54,0.69
7272,0,4.01,4.49,4.54,0.69
7273,0,4.01,4.49,4.54,0.69
7274,0,4.01,4.49,4.54,0.69
7275,0,4.01,4.49,4.54,0.69
7276,0,4.01,4.49,4.54,0.69
7277,0,4.01,4.49,4.54,0.69
7278,0,4.01,4.49,4.54,0.69
7279,0,4.01,4.49,4.54,0.69
7280,0,4.01,4.49,4.54,0.69
7281,0,4.01,4.49,4.54,0.69
7282,0,4.01,4.49,4.54,0.69
7283,0,4.01,4.49,4.54,0.69
7284,0,4.01,4.49,4.54,0.69
7285,0,4.01,4.49,4.54,0.69
7286,0,4.01,4.49,4.54,0.69
7287,0,4.01,4.49,4.54,0.69
7288,0,4.01,4.49,4.54,0.69
7289,0,4.01,4.49,4.54,0.69
7290,0,4.01,4.49,4.54,0.69
7291,0,4.01,4.49,4.54,0.69
7292,0,4.01,4.49,4.54,0.69
7293,0,4.01,4.49,4.54,0.69
7294,0,4.01,4.49,4.54,0.69
7295,0,4.01,4.49,4.54,0.69
7296,0,4.01,4.49,4.54,0.69
7297,0,4.01,4.49,4.54,0.69
7298,0,4.01,4.49,4.54,0.69
7299,0,4.01,4.49,4.54,0.69
7300,0,4.01,4.49,4.54,0.69
7301,0,4.01,4.49,4.54,0.69
7302,0,4.01,4.49,4.54,0.69
7303,0,4.01,4.49,4.54,0.69
7304,0,4.01,4.49,4.54,0.69
7305,0,4.01,4.49,4.54,0.69
7306,0,4.01,4.49,4.54,0.69
7307,0,4.01,4.49,4.54,0.69
7308,0,4.01,4.49,4.54,0.69
7309,0,4.01,4.49,4.54,0.69
7310,0,4.01,4.49,4.54,0.69
7311,0,4.01,4.49,4.54,0.69
7312,0,4.01,4.49,4.54,0.69
7313,0,4.01,4.49,4.54,0.69
7314,0,4.01,4.49,4.54,0.69
7315,0,4.01,4.49,4.54,0.69
7316,0,4.01,4.49,4.54,0.69
7317,0,4.01,4.49,4.54,0.69
7318,0,4.01,4.49,4.54,0.69
7319,0,4.01,4.49,4.54,0.69
7320,0,4.01,4.49,4.54,0.69
7321,0,4.01,4.49,4.54,0.69
7322,0,4.01,4.49,4.54,0.69
7323,0,4.01,4.49,4.54,0.69
7324,0,4.01,4.49,4.54,0.69
7325,0,4.01,4.49,4.54,0.69
7326,0,4.01,4.49,4.54,0.69
7327,0,4.01,4.49,4.54,0.69
7328,0,4.01,4.49,4.54,0.69
7329,0,4.01,4.49,4.54,0.69
7330,0,4.01,4.49,4.54,0.69
7331,0,4.01,4.49,4.54,0.69
7332,0,4.01,4.49,4.54,0.69
7333,0,4.01,4.49,4.54,0.69
7334,0,4.01,4.49,4.54,0.69
7335,0,4.01,4.49,4.54,0.69
7336,0,4.01,4.49,4.54,0.69
7337,0,4.01,4.49,4.54,0.69
7338,0,4.01,4.49,4.54,0.69
7339,0,4.01,4.49,4.54,0.69
7340,0,4.01,4.49,4.54,0.69
7341,0,4.01,4.49,4.54,0.69
7342,0,4.01,4.49,4.54,0.69
7343,0,4.01,4.49,4.54,0.69
7344,0,4.01,4.49,4.54,0.69
7345,0,4.01,4.49,4.54,0.69
7346,0,4.01,4.49,4.54,0.69
7347,0,4.01,4.49,4.54,0.69
7348,0,4.01,4.49,4.54,0.69
7349,0,4.01,4.49,4.54,0.69
7350,0,4.01,4.49,4.54,0.69
7351,0,4.01,4.49,4.54,0.69
7352,0,4.01,4.49,4.54,0.69
7353,0,4.01,4.49,4.54,0.69
7354,0,4.01,4.49,4.54,0.69
7355,0,4.01,4.49,4.54,0.69
7356,0,4.01,4.49,4.54,0.69
7357,0,4.01,4.49,4.54,0.69
7358,0,4.01,4.49,4.54,0.69
7359,0,4.01,4.49,4.54,0.69
7360,0,4.01,4.49,4.54,0.69
7361,0,4.01,4.49,4.54,0.69
7362,0,4.01,4.49,4.54,0.69
7363,0,4.01,4.49,4.54,0.69
7364,0,4.01,4.49,4.54,0.69
7365,0,4.01,4.49,4.54,0.69
7366,0,4.01,4.49,4.54,0.69
7367,0,4.01,4.49,4.54,0.69
7368,0,4.01,4.49,4.54,0.69
7369,0,4.01,4.49,4.54,0.69
7370,0,4.01,4.49,4.54,0.69
7371,0,4.01,4.49,4.54,0.69
7372,0,4.01,4.49,4.54,0.69
7373,0,4.01,4.49,4.54,0.69
7374,0,4.01,4.49,4.54,0.69
7375,0,4.01,4.49,4.54,0.69
7376,0,4.01,4.49,4.54,0.69
7377,0,4.01,4.49,4.54,0.69
7378,0,4.01,4.49,4.54,0.69
7379,0,4.01,4.49,4.54,0.69
7380,0,4.01,4.49,4.54,0.69
7381,0,4.01,4.49,4.54,0.69
7382,0,4.01,4.49,4.54,0.69
7383,0,4.01,4.49,4.54,0.69
7384,0,4.01,4.49,4.54,0.69
7385,0,4.01,4.49,4.54,0.69
7386,0,4.01,4.49,4.54,0.69
7387,0,4.01,4.49,4.54,0.69
7388,0,4.01,4.49,4.54,0.69
7389,0,4.01,4.49,4.54,0.69
7390,0,4.01,4.49,4.54,0.69
7391,0,4.01,4.49,4.54,0.69
7392,0,4.01,4.49,4.54,0.69
7393,0,4.01,4.49,4.54,0.69
7394,0,4.01,4.49,4.54,0.69
7395,0,4.01,4.49,4.54,0.69
7396,0,4.01,4.49,4.54,0.69
7397,0,4.01,4.49,4.54,0.69
7398,0,4.01,4.49,4.54,0.69
7399,0,4.01,4.49,4.54,0.69
7400,0,4.01,4.49,4.54,0.69
7401,0,4.01,4.49,4.54,0.69
7402,0,4.01,4.49,4.54,0.69
7403,0,4.01,4.49,4.54,0.69
7404,0,4.01,4.49,4.54,0.69
7405,0,4.01,4.49,4.54,0.69
7406,0,4.01,4.49,4.54,0.69
7407,0,4.01,4.49,4.54,0.69
7408,0,4.01,4.49,4.54,0.69
7409,0,4.01,4.49,4.54,0.69
7410,0,4.01,4.49,4.54,0.69
7411,0,4.01,4.49,4.54,0.69
7412,0,4.01,4.49,4.54,0.69
7413,0,4.01,4.49,4.54,0.69
7414,0,4.01,4.49,4.54,0.69
7415,0,4.01,4.49,4.54,0.69
7416,0,4.01,4.49,4.54,0.69
7417,0,4.01,4.49,4.54,0.69
7418,0,4.01,4.49,4.54,0.69
7419,0,4.01,4.49,4.54,0.69
7420,0,4.01,4.49,4.54,0.69
7421,0,4.01,4.49,4.54,0.69
7422,0,4.01,4.49,4.54,0.69
7423,0,4.01,4.49,4.54,0.69
7424,0,4.01,4.49,4.54,0.69
7425,0,4.01,4.49,4.54,0.69
7426,0,4.01,4.49,4.54,0.69
7427,0,4.01,4.49,4.54,0.69
7428,0,4.01,4.49,4.54,0.69
7429,0,4.01,4.49,4.54,0.69
7430,0,4.01,4.49,4.54,0.69
7431,0,4.01,4.49,4.54,0.69
7432,0,4.01,4.49,4.54,0.69
7433,0,4.01,4.49,4.54,0.69
7434,0,4.01,4.49,4.54,0.69
7435,0,4.01,4.49,4.54,0.69
7436,0,4.01,4.49,4.54,0.69
7437,0,4.01,4.49,4.54,0.69
7438,0,4.01,4.49,4.54,0.69
7439,0,4.01,4.49,4.54,0.69
7440,0,4.01,4.49,4.54,0.69
7441,0,4.01,4.49,4.54,0.69
7442,0,4.01,4.49,4.54,0.69
7443,0,4.01,4.49,4.54,0.69
7444,0,4.01,4.49,4.54,0.69
7445,0,4.01,4.49,4.54,0.69
7446,0,4.01,4.49,4.54,0.69
7447,0,4.01,4.49,4.54,0.69
7448,0,4.01,4.49,4.54,0.69
7449,0,4.01,4.49,4.54,0.69
7450,0,4.01,4.49,4.54,0.69
7451,0,4.01,4.49,4.54,0.69
7452,0,4.01,4.49,4.54,0.69
7453,0,4.01,4.49,4.54,0.69
7454,0,4.01,4.49,4.54,0.69
7455,0,4.01,4.49,4.54,0.69
7456,0,4.01,4.49,4.54,0.69
7457,0,4.01,4.49,4.54,0.69
7458,0,4.01,4.49,4.54,0.69
7459,0,4.01,4.49,4.54,0.69
7460,0,4.01,4.49,4.54,0.69
7461,0,4.01,4.49,4.54,0.69
7462,0,4.01,4.49,4.54,0.69
7463,0,4.01,4.49,4.54,0.69
7464,0,4.01,4.49,4.54,0.69
7465,0,4.01,4.49,4.54,0.69
7466,0,4.01,4.49,4.54,0.69
7467,0,4.01,4.49,4.54,0.69
7468,0,4.01,4.49,4.54,0.69
7469,0,4.01,4.49,4.54,0.69
7470,0,4.01,4.49,4.54,0.69
7471,0,4.01,4.49,4.54,0.69
7472,0,4.01,4.49,4.54,0.69
7473,0,4.01,4.49,4.54,0.69
7474,0,4.01,4.49,4.54,0.69
7475,0,4.01,4.49,4.54,0.69
7476,0,4.01,4.49,4.54,0.69
7477,0,4.01,4.49,4.54,0.69
7478,0,4.01,4.49,4.54,0.69
7479,0,4.01,4.49,4.54,0.69
7480,0,4.01,4.49,4.54,0.69
7481,0,4.01,4.49,4.54,0.69
7482,0,4.01,4.49,4.54,0.69
7483,0,4.01,4.49,4.54,0.69
7484,0,4.01,4.49,4.54,0.69
7485,0,4.01,4.49,4.54,0.69
7486,0,4.01,4.49,4.54,0.69
7487,0,4.01,4.49,4.54,0.69
7488,0,4.01,4.49,4.54,0.69
7489,0,4.01,4.49,4.54,0.69
7490,0,4.01,4.49,4.54,0.69
7491,0,4.01,4.49,4.54,0.69
7492,0,4.01,4.49,4.54,0.69
7493,0,4.01,4.49,4.54,0.69
7494,0,4.01,4.49,4.54,0.69
7495,0,4.01,4.49,4.54,0.69
7496,0,4.01,4.49,4.54,0.69
7497,0,4.01,4.49,4.54,0.69
7498,0,4.01,4.49,4.54,0.69
7499,0,4.01,4.49,4.54,0.69
7500,0,4.01,4.49,4.54,0.69
7501,0,4.01,4.49,4.54,0.69
7502,0,4.01,4.49,4.54,0.69
7503,0,4.01,4.49,4.54,0.69
7504,0,4.01,4.49,4.54,0.69
7505,0,4.01,4.49,4.54,0.69
7506,0,4.01,4.49,4.54,0.69
7507,0,4.01,4.49,4.54,0.69
7508,0,4.01,4.49,4.54,0.69
7509,0,4.01,4.49,4.54,0.69
7510,0,4.01,4.49,4.54,0.69
7511,0,4.01,4.49,4.54,0.69
7512,0,4.01,4.49,4.54,0.69
7513,0,4.01,4.49,4.54,0.69
7514,0,4.01,4.49,4.54,0.69
7515,0,4.01,4.49,4.54,0.69
7516,0,4.01,4.49,4.54,0.69
7517,0,4.01,4.49,4.54,0.69
7518,0,4.01,4.49,4.54,0.69
7519,0,4.01,4.49,4.54,0.69
7520,0,4.01,4.49,4.54,0.69
7521,0,4.01,4.49,4.54,0.69
7522,0,4.01,4.49,4.54,0.69
7523,0,4.01,4.49,4.54,0.69
7524,0,4.01,4.49,4.54,0.69
7525,0,4.01,4.49,4.54,0.69
7526,0,4.01,4.49,4.54,0.69
7527,0,4.01,4.49,4.54,0.69
7528,0,4.01,4.49,4.54,0.69
7529,0,4.01,4.49,4.54,0.69
7530,0,4.01,4.49,4.54,0.69
7531,0,4.01,4.49,4.54,0.69
7532,0,4.01,4.49,4.54,0.69
7533,0,4.01,4.49,4.54,0.69
7534,0,4.01,4.49,4.54,0.69
7535,0,4.01,4.49,4.54,0.69
7536,0,4.01,4.49,4.54,0.69
7537,0,4.01,4.49,4.54,0.69
7538,0,4.01,4.49,4.54,0.69
7539,0,4.01,4.49,4.54,0.69
7540,0,4.01,4.49,4.54,0.69
7541,0,4.01,4.49,4.54,0.69
7542,0,4.01,4.49,4.54,0.69
7543,0,4.01,4.49,4.54,0.69
7544,0,4.01,4.49,4.54,0.69
7545,0,4.01,4.49,4.54,0.69
7546,0,4.01,4.49,4.54,0.69
7547,0,4.01,4.49,4.54,0.69
7548,0,4.01,4.49,4.54,0.69
7549,0,4.01,4.49,4.54,0.69
7550,0,4.01,4.49,4.54,0.69
7551,0,4.01,4.49,4.54,0.69
7552,0,4.01,4.49,4.54,0.69
7553,0,4.01,4.49,4.54,0.69
7554,0,4.01,4.49,4.54,0.69
7555,0,4.01,4.49,4.54,0.69
7556,0,4.01,4.49,4.54,0.69
7557,0,4.01,4.49,4.54,0.69
7558,0,4.01,4.49,4.54,0.69
7559,0,4.01,4.49,4.54,0.69
7560,0,4.01,4.49,4.54,0.69
7561,0,4.01,4.49,4.54,0.69
7562,0,4.01,4.49,4.54,0.69
7563,0,4.01,4.49,4.54,0.69
7564,0,4.01,4.49,4.54,0.69
7565,0,4.01,4.49,4.54,0.69
7566,0,4.01,4.49,4.54,0.69
7567,0,4.01,4.49,4.54,0.69
7568,0,4.01,4.49,4.54,0.69
7569,0,4.01,4.49,4.54,0.69
7570,0,4.01,4.49,4.54,0.69
7571,0,4.01,4.49,4.54,0.69
7572,0,4.01,4.49,4.54,0.69
7573,0,4.01,4.49,4.54,0.69
7574,0,4.01,4.49,4.54,0.69
7575,0,4.01,4.49,4.54,0.69
7576,0,4.01,4.49,4.54,0.69
7577,0,4.01,4.49,4.54,0.69
7578,0,4.01,4.49,4.54,0.69
7579,0,4.01,4.49,4.54,0.69
7580,0,4.01,4.49,4.54,0.69
7581,0,4.01,4.49,4.54,0.69
7582,0,4.01,4.49,4.54,0.69
7583,0,4.01,4.49,4.54,0.69
7584,0,4.01,4.49,4.54,0.69
7585,0,4.01,4.49,4.54,0.69
7586,0,4.01,4.49,4.54,0.69
7587,0,4.01,4.49,4.54,0.69
7588,0,4.01,4.49,4.54,0.69
7589,0,4.01,4.49,4.54,0.69
7590,0,4.01,4.49,4.54,0.69
7591,0,4.01,4.49,4.54,0.69
7592,0,4.01,4.49,4.54,0.69
7593,0,4.01,4.49,4.54,0.69
7594,0,4.01,4.49,4.54,0.69
7595,0,4.01,4.49,4.54,0.69
7596,0,4.01,4.49,4.54,0.69
7597,0,4.01,4.49,4.54,0.69
7598,0,4.01,4.49,4.54,0.69
7599,0,4.01,4.49,4.54,0.69
7600,0,4.01,4.49,4.54,0.69
7601,0,4.01,4.49,4.54,0.69
7602,0,4.01,4.49,4.54,0.69
7603,0,4.01,4.49,4.54,0.69
7604,0,4.01,4.49,4.54,0.69
7605,0,4.01,4.49,4.54,0.69
7606,0,4.01,4.49,4.54,0.69
7607,0,4.01,4.49,4.54,0.69
7608,0,4.01,4.49,4.54,0.69
7609,0,4.01,4.49,4.54,0.69
7610,0,4.01,4.49,4.54,0.69
7611,0,4.01,4.49,4.54,0.69
7612,0,4.01,4.49,4.54,0.69
7613,0,4.01,4.49,4.54,0.69
7614,0,4.01,4.49,4.54,0.69
7615,0,4.01,4.49,4.54,0.69
7616,0,4.01,4.49,4.54,0.69
7617,0,4.01,4.49,4.54,0.69
7618,0,4.01,4.49,4.54,0.69
7619,0,4.01,4.49,4.54,0.69
7620,0,4.01,4.49,4.54,0.69
7621,0,4.01,4.49,4.54,0.69
7622,0,4.01,4.49,4.54,0.69
7623,0,4.01,4.49,4.54,0.69
7624,0,4.01,4.49,4.54,0.69
7625,0,4.01,4.49,4.54,0.69
7626,0,4.01,4.49,4.54,0.69
7627,0,4.01,4.49,4.54,0.69
7628,0,4.01,4.49,4.54,0.69
7629,0,4.01,4.49,4.54,0.69
7630,0,4.01,4.49,4.54,0.69
7631,0,4.01,4.49,4.54,0.69
7632,0,4.01,4.49,4.54,0.69
7633,0,4.01,4.49,4.54,0.69
7634,0,4.01,4.49,4.54,0.69
7635,0,4.01,4.49,4.54,0.69
7636,0,4.01,4.49,4.54,0.69
7637,0,4.01,4.49,4.54,0.69
7638,0,4.01,4.49,4.54,0.69
7639,0,4.01,4.49,4.54,0.69
7640,0,4.01,4.49,4.54,0.69
7641,0,4.01,4.49,4.54,0.69
7642,0,4.01,4.49,4.54,0.69
7643,0,4.01,4.49,4.54,0.69
7644,0,4.01,4.49,4.54,0.69
7645,0,4.01,4.49,4.54,0.69
7646,0,4.01,4.49,4.54,0.69
7647,0,4.01,4.49,4.54,0.69
7648,0,4.01,4.49,4.54,0.69
7649,0,4.01,4.49,4.54,0.69
7650,0,4.01,4.49,4.54,0.69
7651,0,4.01,4.49,4.54,0.69
7652,0,4.01,4.49,4.54,0.69
7653,0,4.01,4.49,4.54,0.69
7654,0,4.01,4.49,4.54,0.69
7655,0,4.01,4.49,4.54,0.69
7656,0,4.01,4.49,4.54,0.69
7657,0,4.01,4.49,4.54,0.69
7658,0,4.01,4.49,4.54,0.69
7659,0,4.01,4.49,4.54,0.69
7660,0,4.01,4.49,4.54,0.69
7661,0,4.01,4.49,4.54,0.69
7662,0,4.01,4.49,4.54,0.69
7663,0,4.01,4.49,4.54,0.69
7664,0,4.01,4.49,4.54,0.69
7665,0,4.01,4.49,4.54,0.69
7666,0,4.01,4.49,4.54,0.69
7667,0,4.01,4.49,4.54,0.69
7668,0,4.01,4.49,4.54,0.69
7669,0,4.01,4.49,4.54,0.69
7670,0,4.01,4.49,4.54,0.69
7671,0,4.01,4.49,4.54,0.69
7672,0,4.01,4.49,4.54,0.69
7673,0,4.01,4.49,4.54,0.69
7674,0,4.01,4.49,4.54,0.69
7675,0,4.01,4.49,4.54,0.69
7676,0,4.01,4.49,4.54,0.69
7677,0,4.01,4.49,4.54,0.69
7678,0,4.01,4.49,4.54,0.69
7679,0,4.01,4.49,4.54,0.69
7680,0,4.01,4.49,4.54,0.69
7681,0,4.01,4.49,4.54,0.69
7682,0,4.01,4.49,4.54,0.69
7683,0,4.01,4.49,4.54,0.69
7684,0,4.01,4.49,4.54,0.69
7685,0,4.01,4.49,4.54,0.69
7686,0,4.01,4.49,4.54,0.69
7687,0,4.01,4.49,4.54,0.69
7688,0,4.01,4.49,4.54,0.69
7689,0,4.01,4.49,4.54,0.69
7690,0,4.01,4.49,4.54,0.69
7691,0,4.01,4.49,4.54,0.69
7692,0,4.01,4.49,4.54,0.69
7693,0,4.01,4.49,4.54,0.69
7694,0,4.01,4.49,4.54,0.69
7695,0,4.01,4.49,4.54,0.69
7696,0,4.01,4.49,4.54,0.69
7697,0,4.01,4.49,4.54,0.69
7698,0,4.01,4.49,4.54,0.69
7699,0,4.01,4.49,4.54,0.69
7700,0,4.01,4.49,4.54,0.69
7701,0,4.01,4.49,4.54,0.69
7702,0,4.01,4.49,4.54,0.69
7703,0,4.01,4.49,4.54,0.69
7704,0,4.01,4.49,4.54,0.69
7705,0,4.01,4.49,4.54,0.69
7706,0,4.01,4.49,4.54,0.69
7707,0,4.01,4.49,4.54,0.69
7708,0,4.01,4.49,4.54,0.69
7709,0,4.01,4.49,4.54,0.69
7710,0,4.01,4.49,4.54,0.69
7711,0,4.01,4.49,4.54,0.69
7712,0,4.01,4.49,4.54,0.69
7713,0,4.01,4.49,4.54,0.69
7714,0,4.01,4.49,4.54,0.69
7715,0,4.01,4.49,4.54,0.69
7716,0,4.01,4.49,4.54,0.69
7717,0,4.01,4.49,4.54,0.69
7718,0,4.01,4.49,4.54,0.69
7719,0,4.01,4.49,4.54,0.69
7720,0,4.01,4.49,4.54,0.69
7721,0,4.01,4.49,4.54,0.69
7722,0,4.01,4.49,4.54,0.69
7723,0,4.01,4.49,4.54,0.69
7724,0,4.01,4.49,4.54,0.69
7725,0,4.01,4.49,4.54,0.69
7726,0,4.01,4.49,4.54,0.69
7727,0,4.01,4.49,4.54,0.69
7728,0,4.01,4.49,4.54,0.69
7729,0,4.01,4.49,4.54,0.69
7730,0,4.01,4.49,4.54,0.69
7731,0,4.01,4.49,4.54,0.69
7732,0,4.01,4.49,4.54,0.69
7733,0,4.01,4.49,4.54,0.69
7734,0,4.01,4.49,4.54,0.69
7735,0,4.01,4.49,4.54,0.69
7736,0,4.01,4.49,4.54,0.69
7737,0,4.01,4.49,4.54,0.69
7738,0,4.01,4.49,4.54,0.69
7739,0,4.01,4.49,4.54,0.69
7740,0,4.01,4.49,4.54,0.69
7741,0,4.01,4.49,4.54,0.69
7742,0,4.01,4.49,4.54,0.69
7743,0,4.01,4.49,4.54,0.69
7744,0,4.01,4.49,4.54,0.69
7745,0,4.01,4.49,4.54,0.69
7746,0,4.01,4.49,4.54,0.69
7747,0,4.01,4.49,4.54,0.69
7748,0,4.01,4.49,4.54,0.69
7749,0,4.01,4.49,4.54,0.69
7750,0,4.01,4.49,4.54,0.69
7751,0,4.01,4.49,4.54,0.69
7752,0,4.01,4.49,4.54,0.69
7753,0,4.01,4.49,4.54,0.69
7754,0,4.01,4.49,4.54,0.69
7755,0,4.01,4.49,4.54,0.69
7756,0,4.01,4.49,4.54,0.69
7757,0,4.01,4.49,4.54,0.69
7758,0,4.01,4.49,4.54,0.69
7759,0,4.01,4.49,4.54,0.69
7760,0,4.01,4.49,4.54,0.69
7761,0,4.01,4.49,4.54,0.69
7762,0,4.01,4.49,4.54,0.69
7763,0,4.01,4.49,4.54,0.69
7764,0,4.01,4.49,4.54,0.69
7765,0,4.01,4.49,4.54,0.69
7766,0,4.01,4.49,4.54,0.69
7767,0,4.01,4.49,4.54,0.69
7768,0,4.01,4.49,4.54,0.69
7769,0,4.01,4.49,4.54,0.69
7770,0,4.01,4.49,4.54,0.69
7771,0,4.01,4.49,4.54,0.69
7772,0,4.01,4.49,4.54,0.69
7773,0,4.01,4.49,4.54,0.69
7774,0,4.01,4.49,4.54,0.69
7775,0,4.01,4.49,4.54,0.69
7776,0,4.01,4.49,4.54,0.69
7777,0,4.01,4.49,4.54,0.69
7778,0,4.01,4.49,4.54,0.69
7779,0,4.01,4.49,4.54,0.69
7780,0,4.01,4.49,4.54,0.69
7781,0,4.01,4.49,4.54,0.69
7782,0,4.01,4.49,4.54,0.69
7783,0,4.01,4.49,4.54,0.69
7784,0,4.01,4.49,4.54,0.69
7785,0,4.01,4.49,4.54,0.69
7786,0,4.01,4.49,4.54,0.69
7787,0,4.01,4.49,4.54,0.69
7788,0,4.01,4.49,4.54,0.69
7789,0,4.01,4.49,4.54,0.69
7790,0,4.01,4.49,4.54,0.69
7791,0,4.01,4.49,4.54,0.69
7792,0,4.01,4.49,4.54,0.69
7793,0,4.01,4.49,4.54,0.69
7794,0,4.01,4.49,4.54,0.69
7795,0,4.01,4.49,4.54,0.69
7796,0,4.01,4.49,4.54,0.69
7797,0,4.01,4.49,4.54,0.69
7798,0,4.01,4.49,4.54,0.69
7799,0,4.01,4.49,4.54,0.69
7800,0,4.01,4.49,4.54,0.69
7801,0,4.01,4.49,4.54,0.69
7802,0,4.01,4.49,4.54,0.69
7803,0,4.01,4.49,4.54,0.69
7804,0,4.01,4.49,4.54,0.69
7805,0,4.01,4.49,4.54,0.69
7806,0,4.01,4.49,4.54,0.69
7807,0,4.01,4.49,4.54,0.69
7808,0,4.01,4.49,4.54,0.69
7809,0,4.01,4.49,4.54,0.69
7810,0,4.01,4.49,4.54,0.69
7811,0,4.01,4.49,4.54,0.69
7812,0,4.01,4.49,4.54,0.69
7813,0,4.01,4.49,4.54,0.69
7814,0,4.01,4.49,4.54,0.69
7815,0,4.01,4.49,4.54,0.69
7816,0,4.01,4.49,4.54,0.69
7817,0,4.01,4.49,4.54,0.69
7818,0,4.01,4.49,4.54,0.69
7819,0,4.01,4.49,4.54,0.69
7820,0,4.01,4.49,4.54,0.69
7821,0,4.01,4.49,4.54,0.69
7822,0,4.01,4.49,4.54,0.69
7823,0,4.01,4.49,4.54,0.69
7824,0,4.01,4.49,4.54,0.69
7825,0,4.01,4.49,4.54,0.69
7826,0,4.01,4.49,4.54,0.69
7827,0,4.01,4.49,4.54,0.69
7828,0,4.01,4.49,4.54,0.69
7829,0,4.01,4.49,4.54,0.69
7830,0,4.01,4.49,4.54,0.69
7831,0,4.01,4.49,4.54,0.69
7832,0,4.01,4.49,4.54,0.69
7833,0,4.01,4.49,4.54,0.69
7834,0,4.01,4.49,4.54,0.69
7835,0,4.01,4.49,4.54,0.69
7836,0,4.01,4.49,4.54,0.69
7837,0,4.01,4.49,4.54,0.69
7838,0,4.01,4.49,4.54,0.69
7839,0,4.01,4.49,4.54,0.69
7840,0,4.01,4.49,4.54,0.69
7841,0,4.01,4.49,4.54,0.69
7842,0,4.01,4.49,4.54,0.69
7843,0,4.01,4.49,4.54,0.69
7844,0,4.01,4.49,4.54,0.69
7845,0,4.01,4.49,4.54,0.69
7846,0,4.01,4.49,4.54,0.69
7847,0,4.01,4.49,4.54,0.69
7848,0,4.01,4.49,4.54,0.69
7849,0,4.01,4.49,4.54,0.69
7850,0,4.01,4.49,4.54,0.69
7851,0,4.01,4.49,4.54,0.69
7852,0,4.01,4.49,4.54,0.69
7853,0,4.01,4.49,4.54,0.69
7854,0,4.01,4.49,4.54,0.69
7855,0,4.01,4.49,4.54,0.69
7856,0,4.01,4.49,4.54,0.69
7857,0,4.01,4.49,4.54,0.69
7858,0,4.01,4.49,4.54,0.69
7859,0,4.01,4.49,4.54,0.69
7860,0,4.01,4.49,4.54,0.69
7861,0,4.01,4.49,4.54,0.69
7862,0,4.01,4.49,4.54,0.69
7863,0,4.01,4.49,4.54,0.69
7864,0,4.01,4.49,4.54,0.69
7865,0,4.01,4.49,4.54,0.69
7866,0,4.01,4.49,4.54,0.69
7867,0,4.01,4.49,4.54,0.69
7868,0,4.01,4.49,4.54,0.69
7869,0,4.01,4.49,4.54,0.69
7870,0,4.01,4.49,4.54,0.69
7871,0,4.01,4.49,4.54,0.69
7872,0,4.01,4.49,4.54,0.69
7873,0,4.01,4.49,4.54,0.69
7874,0,4.01,4.49,4.54,0.69
7875,0,4.01,4.49,4.54,0.69
7876,0,4.01,4.49,4.54,0.69
7877,0,4.01,4.49,4.54,0.69
7878,0,4.01,4.49,4.54,0.69
7879,0,4.01,4.49,4.54,0.69
7880,0,4.01,4.49,4.54,0.69
7881,0,4.01,4.49,4.54,0.69
7882,0,4.01,4.49,4.54,0.69
7883,0,4.01,4.49,4.54,0.69
7884,0,4.01,4.49,4.54,0.69
7885,0,4.01,4.49,4.54,0.69
7886,0,4.01,4.49,4.54,0.69
7887,0,4.01,4.49,4.54,0.69
7888,0,4.01,4.49,4.54,0.69
7889,0,4.01,4.49,4.54,0.69
7890,0,4.01,4.49,4.54,0.69
7891,0,4.01,4.49,4.54,0.69
7892,0,4.01,4.49,4.54,0.69
7893,0,4.01,4.49,4.54,0.69
7894,0,4.01,4.49,4.54,0.69
7895,0,4.01,4.49,4.54,0.69
7896,0,4.01,4.49,4.54,0.69
7897,0,4.01,4.49,4.54,0.69
7898,0,4.01,4.49,4.54,0.69
7899,0,4.01,4.49,4.54,0.69
7900,0,4.01,4.49,4.54,0.69
7901,0,4.01,4.49,4.54,0.69
7902,0,4.01,4.49,4.54,0.69
7903,0,4.01,4.49,4.54,0.69
7904,0,4.01,4.49,4.54,0.69
7905,0,4.01,4.49,4.54,0.69
7906,0,4.01,4.49,4.54,0.69
7907,0,4.01,4.49,4.54,0.69
7908,0,4.01,4.49,4.54,0.69
7909,0,4.01,4.49,4.54,0.69
7910,0,4.01,4.49,4.54,0.69
7911,0,4.01,4.49,4.54,0.69
7912,0,4.01,4.49,4.54,0.69
7913,0,4.01,4.49,4.54,0.69
7914,0,4.01,4.49,4.54,0.69
7915,0,4.01,4.49,4.54,0.69
7916,0,4.01,4.49,4.54,0.69
7917,0,4.01,4.49,4.54,0.69
7918,0,4.01,4.49,4.54,0.69
7919,0,4.01,4.49,4.54,0.69
7920,0,4.01,4.49,4.54,0.69
7921,0,4.01,4.49,4.54,0.69
7922,0,4.01,4.49,4.54,0.69
