Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,6999,59331
,,,,,,,,7000,60572
,,,,,,,,7001,61421
,,,,,,,,7002,60890
,,,,,,,,7003,58720
,,,,,,,,7004,58180
,,,,,,,,7005,56311
,,,,,,,,7006,53874
,,,,,,,,7007,50934
,,,,,,,,7008,47284
,,,,,,,,7009,44217
,,,,,,,,7010,42231
,,,,,,,,7011,40971
,,,,,,,,7012,40337
,,,,,,,,7013,40446
,,,,,,,,7014,41435
,,,,,,,,7015,43307
,,,,,,,,7016,44759
,,,,,,,,7017,46908
,,,,,,,,7018,49443
,,,,,,,,7019,51924
,,,,,,,,7020,53947
,,,,,,,,7021,56110
,,,,,,,,7022,58380
,,,,,,,,7023,60716
,,,,,,,,7024,62923
,,,,,,,,7025,64370
,,,,,,,,7026,64628
,,,,,,,,7027,63421
,,,,,,,,7028,64121
,,,,,,,,7029,62876
,,,,,,,,7030,60622
,,,,,,,,7031,57598
,,,,,,,,7032,53769
,,,,,,,,7033,50651
,,,,,,,,7034,48544
,,,,,,,,7035,46998
,,,,,,,,7036,45802
,,,,,,,,7037,45324
,,,,,,,,7038,45673
,,,,,,,,7039,46456
,,,,,,,,7040,47559
,,,,,,,,7041,49892
,,,,,,,,7042,54169
,,,,,,,,7043,58625
,,,,,,,,7044,62573
,,,,,,,,7045,66125
,,,,,,,,7046,69149
,,,,,,,,7047,71676
,,,,,,,,7048,73592
,,,,,,,,7049,74342
,,,,,,,,7050,73506
,,,,,,,,7051,71335
,,,,,,,,7052,71875
,,,,,,,,7053,69734
,,,,,,,,7054,66195
,,,,,,,,7055,61435
,,,,,,,,7056,56296
,,,,,,,,7057,52300
,,,,,,,,7058,49620
,,,,,,,,7059,47812
,,,,,,,,7060,47087
,,,,,,,,7061,47693
,,,,,,,,7062,50840
,,,,,,,,7063,56261
,,,,,,,,7064,59091
,,,,,,,,7065,59194
,,,,,,,,7066,61764
,,,,,,,,7067,65101
,,,,,,,,7068,68427
,,,,,,,,7069,70812
,,,,,,,,7070,73087
,,,,,,,,7071,73967
,,,,,,,,7072,74618
,,,,,,,,7073,74664
,,,,,,,,7074,73359
,,,,,,,,7075,71498
,,,,,,,,7076,72018
,,,,,,,,7077,69897
,,,,,,,,7078,65958
,,,,,,,,7079,60903
,,,,,,,,7080,55231
,,,,,,,,7081,51230
,,,,,,,,7082,48663
,,,,,,,,7083,46961
,,,,,,,,7084,46135
,,,,,,,,7085,46451
,,,,,,,,7086,49225
,,,,,,,,7087,54811
,,,,,,,,7088,57140
,,,,,,,,7089,57149
,,,,,,,,7090,59411
,,,,,,,,7091,62611
,,,,,,,,7092,65577
,,,,,,,,7093,68253
,,,,,,,,7094,70791
,,,,,,,,7095,72756
,,,,,,,,7096,74315
,,,,,,,,7097,75344
,,,,,,,,7098,74234
,,,,,,,,7099,71899
,,,,,,,,7100,72209
,,,,,,,,7101,70226
,,,,,,,,7102,66566
,,,,,,,,7103,61056
,,,,,,,,7104,55275
,,,,,,,,7105,51173
,,,,,,,,7106,48607
,,,,,,,,7107,46923
,,,,,,,,7108,45786
,,,,,,,,7109,46112
,,,,,,,,7110,48755
,,,,,,,,7111,54357
,,,,,,,,7112,56736
,,,,,,,,7113,56637
,,,,,,,,7114,58721
,,,,,,,,7115,61889
,,,,,,,,7116,64686
,,,,,,,,7117,67483
,,,,,,,,7118,70527
,,,,,,,,7119,73572
,,,,,,,,7120,75496
,,,,,,,,7121,76195
,,,,,,,,7122,74943
,,,,,,,,7123,72495
,,,,,,,,7124,72496
,,,,,,,,7125,70605
,,,,,,,,7126,66802
,,,,,,,,7127,61645
,,,,,,,,7128,56121
,,,,,,,,7129,51979
,,,,,,,,7130,49736
,,,,,,,,7131,48073
,,,,,,,,7132,47228
,,,,,,,,7133,47679
,,,,,,,,7134,50682
,,,,,,,,7135,56230
,,,,,,,,7136,58719
,,,,,,,,7137,58272
,,,,,,,,7138,60303
,,,,,,,,7139,63627
,,,,,,,,7140,66624
,,,,,,,,7141,68733
,,,,,,,,7142,71168
,,,,,,,,7143,72463
,,,,,,,,7144,72337
,,,,,,,,7145,71918
,,,,,,,,7146,70078
,,,,,,,,7147,68608
,,,,,,,,7148,68712
,,,,,,,,7149,66814
,,,,,,,,7150,63115
,,,,,,,,7151,58006
,,,,,,,,7152,52811
,,,,,,,,7153,48841
,,,,,,,,7154,46302
,,,,,,,,7155,44655
,,,,,,,,7156,43983
,,,,,,,,7157,44176
,,,,,,,,7158,46516
,,,,,,,,7159,51605
,,,,,,,,7160,54038
,,,,,,,,7161,53368
,,,,,,,,7162,54143
,,,,,,,,7163,54993
,,,,,,,,7164,55415
,,,,,,,,7165,55254
,,,,,,,,7166,54838
,,,,,,,,7167,54354
,,,,,,,,7168,53755
,,,,,,,,7169,53202
,,,,,,,,7170,53138
,,,,,,,,7171,53849
,,,,,,,,7172,54532
,,,,,,,,7173,53762
,,,,,,,,7174,52448
,,,,,,,,7175,50278
,,,,,,,,7176,47381
,,,,,,,,7177,45062
,,,,,,,,7178,43485
,,,,,,,,7179,42753
,,,,,,,,7180,42411
,,,,,,,,7181,42787
,,,,,,,,7182,44134
,,,,,,,,7183,46401
,,,,,,,,7184,48972
,,,,,,,,7185,51028
,,,,,,,,7186,52322
,,,,,,,,7187,52553
,,,,,,,,7188,51809
,,,,,,,,7189,50544
,,,,,,,,7190,49295
,,,,,,,,7191,48168
,,,,,,,,7192,47539
,,,,,,,,7193,47429
,,,,,,,,7194,47759
,,,,,,,,7195,48744
,,,,,,,,7196,51171
,,,,,,,,7197,51058
,,,,,,,,7198,50135
,,,,,,,,7199,48349
,,,,,,,,7200,45839
,,,,,,,,7201,43840
,,,,,,,,7202,42734
,,,,,,,,7203,42162
,,,,,,,,7204,42091
,,,,,,,,7205,42383
,,,,,,,,7206,43355
,,,,,,,,7207,45114
,,,,,,,,7208,47318
,,,,,,,,7209,49026
,,,,,,,,7210,49874
,,,,,,,,7211,49530
,,,,,,,,7212,48751
,,,,,,,,7213,48316
,,,,,,,,7214,47837
,,,,,,,,7215,47269
,,,,,,,,7216,47086
,,,,,,,,7217,47181
,,,,,,,,7218,47583
,,,,,,,,7219,48878
,,,,,,,,7220,52437
,,,,,,,,7221,52449
,,,,,,,,7222,50952
,,,,,,,,7223,48113
,,,,,,,,7224,44918
,,,,,,,,7225,42794
,,,,,,,,7226,41600
,,,,,,,,7227,41514
,,,,,,,,7228,42022
,,,,,,,,7229,43540
,,,,,,,,7230,47681
,,,,,,,,7231,54300
,,,,,,,,7232,57491
,,,,,,,,7233,56934
,,,,,,,,7234,56142
,,,,,,,,7235,55543
,,,,,,,,7236,54515
,,,,,,,,7237,53626
,,,,,,,,7238,53327
,,,,,,,,7239,52995
,,,,,,,,7240,52882
,,,,,,,,7241,53060
,,,,,,,,7242,52803
,,,,,,,,7243,53679
,,,,,,,,7244,56252
,,,,,,,,7245,55601
,,,,,,,,7246,53368
,,,,,,,,7247,49566
,,,,,,,,7248,45802
,,,,,,,,7249,43492
,,,,,,,,7250,42306
,,,,,,,,7251,41990
,,,,,,,,7252,42267
,,,,,,,,7253,43556
,,,,,,,,7254,47342
,,,,,,,,7255,53762
,,,,,,,,7256,56574
,,,,,,,,7257,55408
,,,,,,,,7258,54547
,,,,,,,,7259,54040
,,,,,,,,7260,53734
,,,,,,,,7261,53509
,,,,,,,,7262,53788
,,,,,,,,7263,54005
,,,,,,,,7264,54570
,,,,,,,,7265,55085
,,,,,,,,7266,54806
,,,,,,,,7267,54934
,,,,,,,,7268,57012
,,,,,,,,7269,56328
,,,,,,,,7270,53831
,,,,,,,,7271,49931
,,,,,,,,7272,45603
,,,,,,,,7273,42742
,,,,,,,,7274,41102
,,,,,,,,7275,40351
,,,,,,,,7276,40117
,,,,,,,,7277,41072
,,,,,,,,7278,44310
,,,,,,,,7279,50275
,,,,,,,,7280,52987
,,,,,,,,7281,52260
,,,,,,,,7282,52948
,,,,,,,,7283,54147
,,,,,,,,7284,55349
,,,,,,,,7285,56300
,,,,,,,,7286,57987
,,,,,,,,7287,59493
,,,,,,,,7288,60923
,,,,,,,,7289,62147
,,,,,,,,7290,61699
,,,,,,,,7291,59895
,,,,,,,,7292,58941
,,,,,,,,7293,57567
,,,,,,,,7294,56008
,,,,,,,,7295,52323
,,,,,,,,7296,47590
,,,,,,,,7297,44299
,,,,,,,,7298,42389
,,,,,,,,7299,41329
,,,,,,,,7300,40860
,,,,,,,,7301,41470
,,,,,,,,7302,44367
,,,,,,,,7303,50010
,,,,,,,,7304,52797
,,,,,,,,7305,52368
,,,,,,,,7306,53528
,,,,,,,,7307,55373
,,,,,,,,7308,57247
,,,,,,,,7309,59167
,,,,,,,,7310,61534
,,,,,,,,7311,63491
,,,,,,,,7312,65142
,,,,,,,,7313,66196
,,,,,,,,7314,65436
,,,,,,,,7315,64032
,,,,,,,,7316,64513
,,,,,,,,7317,62721
,,,,,,,,7318,59317
,,,,,,,,7319,54922
,,,,,,,,7320,49877
,,,,,,,,7321,46293
,,,,,,,,7322,43817
,,,,,,,,7323,41998
,,,,,,,,7324,41502
,,,,,,,,7325,42183
,,,,,,,,7326,45052
,,,,,,,,7327,50784
,,,,,,,,7328,53433
,,,,,,,,7329,53029
,,,,,,,,7330,54846
,,,,,,,,7331,57273
,,,,,,,,7332,59509
,,,,,,,,7333,61529
,,,,,,,,7334,63984
,,,,,,,,7335,65838
,,,,,,,,7336,67288
,,,,,,,,7337,67688
,,,,,,,,7338,66135
,,,,,,,,7339,63753
,,,,,,,,7340,63138
,,,,,,,,7341,60929
,,,,,,,,7342,58396
,,,,,,,,7343,55108
,,,,,,,,7344,51181
,,,,,,,,7345,47615
,,,,,,,,7346,45142
,,,,,,,,7347,43396
,,,,,,,,7348,42397
,,,,,,,,7349,41978
,,,,,,,,7350,42541
,,,,,,,,7351,44167
,,,,,,,,7352,46004
,,,,,,,,7353,47871
,,,,,,,,7354,51009
,,,,,,,,7355,54338
,,,,,,,,7356,57112
,,,,,,,,7357,59281
,,,,,,,,7358,60911
,,,,,,,,7359,61595
,,,,,,,,7360,61813
,,,,,,,,7361,61736
,,,,,,,,7362,60463
,,,,,,,,7363,59310
,,,,,,,,7364,59468
,,,,,,,,7365,57656
,,,,,,,,7366,55160
,,,,,,,,7367,52085
,,,,,,,,7368,48605
,,,,,,,,7369,44851
,,,,,,,,7370,42483
,,,,,,,,7371,40994
,,,,,,,,7372,40009
,,,,,,,,7373,39506
,,,,,,,,7374,39529
,,,,,,,,7375,40139
,,,,,,,,7376,41365
,,,,,,,,7377,42926
,,,,,,,,7378,46205
,,,,,,,,7379,48854
,,,,,,,,7380,50759
,,,,,,,,7381,52761
,,,,,,,,7382,54729
,,,,,,,,7383,56423
,,,,,,,,7384,57587
,,,,,,,,7385,58154
,,,,,,,,7386,57964
,,,,,,,,7387,58164
,,,,,,,,7388,59605
,,,,,,,,7389,58248
,,,,,,,,7390,55752
,,,,,,,,7391,52749
,,,,,,,,7392,48792
,,,,,,,,7393,44909
,,,,,,,,7394,42102
,,,,,,,,7395,40597
,,,,,,,,7396,39887
,,,,,,,,7397,39834
,,,,,,,,7398,40861
,,,,,,,,7399,44239
,,,,,,,,7400,49799
,,,,,,,,7401,51338
,,,,,,,,7402,52629
,,,,,,,,7403,54727
,,,,,,,,7404,57585
,,,,,,,,7405,59791
,,,,,,,,7406,61899
,,,,,,,,7407,63586
,,,,,,,,7408,64383
,,,,,,,,7409,64279
,,,,,,,,7410,63672
,,,,,,,,7411,63175
,,,,,,,,7412,64422
,,,,,,,,7413,62682
,,,,,,,,7414,60171
,,,,,,,,7415,56444
,,,,,,,,7416,51128
,,,,,,,,7417,46499
,,,,,,,,7418,43413
,,,,,,,,7419,41783
,,,,,,,,7420,40657
,,,,,,,,7421,40476
,,,,,,,,7422,41289
,,,,,,,,7423,44488
,,,,,,,,7424,50189
,,,,,,,,7425,51319
,,,,,,,,7426,52125
,,,,,,,,7427,52960
,,,,,,,,7428,53881
,,,,,,,,7429,54594
,,,,,,,,7430,55258
,,,,,,,,7431,56386
,,,,,,,,7432,57208
,,,,,,,,7433,57404
,,,,,,,,7434,57427
,,,,,,,,7435,57568
,,,,,,,,7436,59241
,,,,,,,,7437,57943
,,,,,,,,7438,55924
,,,,,,,,7439,52921
,,,,,,,,7440,48505
,,,,,,,,7441,44782
,,,,,,,,7442,42136
,,,,,,,,7443,40801
,,,,,,,,7444,40054
,,,,,,,,7445,40064
,,,,,,,,7446,41110
,,,,,,,,7447,44734
,,,,,,,,7448,50278
,,,,,,,,7449,51333
,,,,,,,,7450,51945
,,,,,,,,7451,52958
,,,,,,,,7452,53898
,,,,,,,,7453,54822
,,,,,,,,7454,55921
,,,,,,,,7455,57310
,,,,,,,,7456,58409
,,,,,,,,7457,59101
,,,,,,,,7458,59060
,,,,,,,,7459,58871
,,,,,,,,7460,60221
,,,,,,,,7461,58639
,,,,,,,,7462,56737
,,,,,,,,7463,53720
,,,,,,,,7464,49139
,,,,,,,,7465,45117
,,,,,,,,7466,42533
,,,,,,,,7467,41297
,,,,,,,,7468,40887
,,,,,,,,7469,40575
,,,,,,,,7470,41889
,,,,,,,,7471,45272
,,,,,,,,7472,50883
,,,,,,,,7473,51730
,,,,,,,,7474,52523
,,,,,,,,7475,53735
,,,,,,,,7476,55287
,,,,,,,,7477,56674
,,,,,,,,7478,58050
,,,,,,,,7479,59425
,,,,,,,,7480,60336
,,,,,,,,7481,60710
,,,,,,,,7482,60378
,,,,,,,,7483,60548
,,,,,,,,7484,62157
,,,,,,,,7485,60914
,,,,,,,,7486,59138
,,,,,,,,7487,56277
,,,,,,,,7488,51727
,,,,,,,,7489,47470
,,,,,,,,7490,44503
,,,,,,,,7491,42857
,,,,,,,,7492,41991
,,,,,,,,7493,41704
,,,,,,,,7494,42739
,,,,,,,,7495,45716
,,,,,,,,7496,50505
,,,,,,,,7497,52110
,,,,,,,,7498,53545
,,,,,,,,7499,55715
,,,,,,,,7500,57867
,,,,,,,,7501,59523
,,,,,,,,7502,61024
,,,,,,,,7503,62584
,,,,,,,,7504,63473
,,,,,,,,7505,63539
,,,,,,,,7506,62522
,,,,,,,,7507,61515
,,,,,,,,7508,61908
,,,,,,,,7509,59798
,,,,,,,,7510,57738
,,,,,,,,7511,55432
,,,,,,,,7512,52028
,,,,,,,,7513,48528
,,,,,,,,7514,45283
,,,,,,,,7515,43252
,,,,,,,,7516,41937
,,,,,,,,7517,41189
,,,,,,,,7518,41218
,,,,,,,,7519,42101
,,,,,,,,7520,43582
,,,,,,,,7521,45397
,,,,,,,,7522,48818
,,,,,,,,7523,51944
,,,,,,,,7524,54222
,,,,,,,,7525,55939
,,,,,,,,7526,57119
,,,,,,,,7527,57776
,,,,,,,,7528,58160
,,,,,,,,7529,57993
,,,,,,,,7530,57330
,,,,,,,,7531,57976
,,,,,,,,7532,59312
,,,,,,,,7533,58230
,,,,,,,,7534,56658
,,,,,,,,7535,54760
,,,,,,,,7536,52081
,,,,,,,,7537,49097
,,,,,,,,7538,46391
,,,,,,,,7539,44525
,,,,,,,,7540,43280
,,,,,,,,7541,42684
,,,,,,,,7542,42465
,,,,,,,,7543,42928
,,,,,,,,7544,43966
,,,,,,,,7545,45212
,,,,,,,,7546,48662
,,,,,,,,7547,51961
,,,,,,,,7548,54124
,,,,,,,,7549,55283
,,,,,,,,7550,55822
,,,,,,,,7551,55928
,,,,,,,,7552,55824
,,,,,,,,7553,55806
,,,,,,,,7554,55827
,,,,,,,,7555,57140
,,,,,,,,7556,59044
,,,,,,,,7557,58158
,,,,,,,,7558,56112
,,,,,,,,7559,53564
,,,,,,,,7560,49524
,,,,,,,,7561,45418
,,,,,,,,7562,42677
,,,,,,,,7563,41152
,,,,,,,,7564,40624
,,,,,,,,7565,40774
,,,,,,,,7566,42162
,,,,,,,,7567,46025
,,,,,,,,7568,52132
,,,,,,,,7569,54056
,,,,,,,,7570,54442
,,,,,,,,7571,54806
,,,,,,,,7572,54967
,,,,,,,,7573,54602
,,,,,,,,7574,53996
,,,,,,,,7575,53628
,,,,,,,,7576,53134
,,,,,,,,7577,52775
,,,,,,,,7578,52979
,,,,,,,,7579,55427
,,,,,,,,7580,58841
,,,,,,,,7581,58721
,,,,,,,,7582,57877
,,,,,,,,7583,55754
,,,,,,,,7584,52311
,,,,,,,,7585,49013
,,,,,,,,7586,47085
,,,,,,,,7587,46220
,,,,,,,,7588,46004
,,,,,,,,7589,46500
,,,,,,,,7590,48130
,,,,,,,,7591,52503
,,,,,,,,7592,58962
,,,,,,,,7593,59794
,,,,,,,,7594,58911
,,,,,,,,7595,57540
,,,,,,,,7596,56723
,,,,,,,,7597,55733
,,,,,,,,7598,54260
,,,,,,,,7599,53716
,,,,,,,,7600,53054
,,,,,,,,7601,53013
,,,,,,,,7602,54108
,,,,,,,,7603,57265
,,,,,,,,7604,60232
,,,,,,,,7605,59983
,,,,,,,,7606,58936
,,,,,,,,7607,56246
,,,,,,,,7608,52079
,,,,,,,,7609,48409
,,,,,,,,7610,46137
,,,,,,,,7611,45009
,,,,,,,,7612,44662
,,,,,,,,7613,44995
,,,,,,,,7614,46651
,,,,,,,,7615,50807
,,,,,,,,7616,57195
,,,,,,,,7617,58126
,,,,,,,,7618,57196
,,,,,,,,7619,56620
,,,,,,,,7620,55503
,,,,,,,,7621,54347
,,,,,,,,7622,53454
,,,,,,,,7623,53046
,,,,,,,,7624,52507
,,,,,,,,7625,52038
,,,,,,,,7626,52389
,,,,,,,,7627,54777
,,,,,,,,7628,57922
,,,,,,,,7629,57883
,,,,,,,,7630,57314
,,,,,,,,7631,55435
,,,,,,,,7632,52027
,,,,,,,,7633,48744
,,,,,,,,7634,46888
,,,,,,,,7635,46101
,,,,,,,,7636,46004
,,,,,,,,7637,46565
,,,,,,,,7638,48230
,,,,,,,,7639,52495
,,,,,,,,7640,58868
,,,,,,,,7641,59556
,,,,,,,,7642,58064
,,,,,,,,7643,56885
,,,,,,,,7644,55890
,,,,,,,,7645,54662
,,,,,,,,7646,53613
,,,,,,,,7647,53073
,,,,,,,,7648,52567
,,,,,,,,7649,52394
,,,,,,,,7650,52875
,,,,,,,,7651,55278
,,,,,,,,7652,57598
,,,,,,,,7653,57418
,,,,,,,,7654,56819
,,,,,,,,7655,54713
,,,,,,,,7656,50957
,,,,,,,,7657,47497
,,,,,,,,7658,45346
,,,,,,,,7659,44404
,,,,,,,,7660,44217
,,,,,,,,7661,44609
,,,,,,,,7662,46197
,,,,,,,,7663,50248
,,,,,,,,7664,56354
,,,,,,,,7665,57592
,,,,,,,,7666,56692
,,,,,,,,7667,55880
,,,,,,,,7668,55094
,,,,,,,,7669,54058
,,,,,,,,7670,53084
,,,,,,,,7671,52773
,,,,,,,,7672,52348
,,,,,,,,7673,51849
,,,,,,,,7674,51776
,,,,,,,,7675,53526
,,,,,,,,7676,55509
,,,,,,,,7677,54844
,,,,,,,,7678,54176
,,,,,,,,7679,52822
,,,,,,,,7680,50578
,,,,,,,,7681,48208
,,,,,,,,7682,46537
,,,,,,,,7683,45719
,,,,,,,,7684,45494
,,,,,,,,7685,45898
,,,,,,,,7686,46771
,,,,,,,,7687,48816
,,,,,,,,7688,51669
,,,,,,,,7689,53502
,,,,,,,,7690,54528
,,,,,,,,7691,54077
,,,,,,,,7692,52874
,,,,,,,,7693,51518
,,,,,,,,7694,50139
,,,,,,,,7695,49083
,,,,,,,,7696,48388
,,,,,,,,7697,47957
,,,,,,,,7698,47984
,,,,,,,,7699,50146
,,,,,,,,7700,52579
,,,,,,,,7701,52300
,,,,,,,,7702,51874
,,,,,,,,7703,50680
,,,,,,,,7704,48841
,,,,,,,,7705,46815
,,,,,,,,7706,45095
,,,,,,,,7707,44247
,,,,,,,,7708,43890
,,,,,,,,7709,43928
,,,,,,,,7710,44473
,,,,,,,,7711,45977
,,,,,,,,7712,47419
,,,,,,,,7713,48712
,,,,,,,,7714,50130
,,,,,,,,7715,50168
,,,,,,,,7716,49646
,,,,,,,,7717,49016
,,,,,,,,7718,48604
,,,,,,,,7719,48285
,,,,,,,,7720,47992
,,,,,,,,7721,47704
,,,,,,,,7722,48340
,,,,,,,,7723,50867
,,,,,,,,7724,53369
,,,,,,,,7725,53050
,,,,,,,,7726,51914
,,,,,,,,7727,50148
,,,,,,,,7728,47374
,,,,,,,,7729,44256
,,,,,,,,7730,41961
,,,,,,,,7731,40903
,,,,,,,,7732,40527
,,,,,,,,7733,40569
,,,,,,,,7734,41764
,,,,,,,,7735,45176
,,,,,,,,7736,50013
,,,,,,,,7737,51706
,,,,,,,,7738,52271
,,,,,,,,7739,52796
,,,,,,,,7740,53356
,,,,,,,,7741,53498
,,,,,,,,7742,53527
,,,,,,,,7743,53755
,,,,,,,,7744,53785
,,,,,,,,7745,53635
,,,,,,,,7746,53560
,,,,,,,,7747,55325
,,,,,,,,7748,57339
,,,,,,,,7749,56402
,,,,,,,,7750,54895
,,,,,,,,7751,52493
,,,,,,,,7752,48907
,,,,,,,,7753,45209
,,,,,,,,7754,42577
,,,,,,,,7755,41131
,,,,,,,,7756,40434
,,,,,,,,7757,40416
,,,,,,,,7758,41479
,,,,,,,,7759,44594
,,,,,,,,7760,49228
,,,,,,,,7761,51022
,,,,,,,,7762,51793
,,,,,,,,7763,52531
,,,,,,,,7764,53613
,,,,,,,,7765,54520
,,,,,,,,7766,55300
,,,,,,,,7767,56502
,,,,,,,,7768,57169
,,,,,,,,7769,57502
,,,,,,,,7770,57103
,,,,,,,,7771,57685
,,,,,,,,7772,58866
,,,,,,,,7773,57361
,,,,,,,,7774,55705
,,,,,,,,7775,53210
,,,,,,,,7776,49745
,,,,,,,,7777,45938
,,,,,,,,7778,42995
,,,,,,,,7779,41304
,,,,,,,,7780,40421
,,,,,,,,7781,40277
,,,,,,,,7782,41227
,,,,,,,,7783,43622
,,,,,,,,7784,47557
,,,,,,,,7785,49383
,,,,,,,,7786,51218
,,,,,,,,7787,52809
,,,,,,,,7788,54207
,,,,,,,,7789,55457
,,,,,,,,7790,56141
,,,,,,,,7791,56990
,,,,,,,,7792,57313
,,,,,,,,7793,57018
,,,,,,,,7794,56214
,,,,,,,,7795,56875
,,,,,,,,7796,57856
,,,,,,,,7797,56378
,,,,,,,,7798,54795
,,,,,,,,7799,52734
,,,,,,,,7800,49618
,,,,,,,,7801,46239
,,,,,,,,7802,43677
,,,,,,,,7803,41721
,,,,,,,,7804,40569
,,,,,,,,7805,40108
,,,,,,,,7806,40155
,,,,,,,,7807,41208
,,,,,,,,7808,42595
,,,,,,,,7809,43974
,,,,,,,,7810,46874
,,,,,,,,7811,49713
,,,,,,,,7812,51758
,,,,,,,,7813,52661
,,,,,,,,7814,52169
,,,,,,,,7815,51338
,,,,,,,,7816,50536
,,,,,,,,7817,49319
,,,,,,,,7818,48397
,,,,,,,,7819,48775
,,,,,,,,7820,49701
,,,,,,,,7821,48780
,,,,,,,,7822,47884
,,,,,,,,7823,46827
,,,,,,,,7824,45146
,,,,,,,,7825,42941
,,,,,,,,7826,40975
,,,,,,,,7827,39807
,,,,,,,,7828,39191
,,,,,,,,7829,39131
,,,,,,,,7830,39509
,,,,,,,,7831,40870
,,,,,,,,7832,42573
,,,,,,,,7833,43445
,,,,,,,,7834,45314
,,,,,,,,7835,47415
,,,,,,,,7836,48999
,,,,,,,,7837,49821
,,,,,,,,7838,49965
,,,,,,,,7839,49650
,,,,,,,,7840,49246
,,,,,,,,7841,48835
,,,,,,,,7842,48719
,,,,,,,,7843,51036
,,,,,,,,7844,52810
,,,,,,,,7845,51890
,,,,,,,,7846,51006
,,,,,,,,7847,49710
,,,,,,,,7848,47818
,,,,,,,,7849,45386
,,,,,,,,7850,43404
,,,,,,,,7851,42226
,,,,,,,,7852,41709
,,,,,,,,7853,41656
,,,,,,,,7854,42301
,,,,,,,,7855,43827
,,,,,,,,7856,46087
,,,,,,,,7857,47883
,,,,,,,,7858,49872
,,,,,,,,7859,50917
,,,,,,,,7860,50826
,,,,,,,,7861,49978
,,,,,,,,7862,48843
,,,,,,,,7863,47754
,,,,,,,,7864,46979
,,,,,,,,7865,46729
,,,,,,,,7866,46892
,,,,,,,,7867,49519
,,,,,,,,7868,52471
,,,,,,,,7869,52681
,,,,,,,,7870,52376
,,,,,,,,7871,51449
,,,,,,,,7872,49753
,,,,,,,,7873,47192
,,,,,,,,7874,45262
,,,,,,,,7875,44256
,,,,,,,,7876,43936
,,,,,,,,7877,43738
,,,,,,,,7878,43901
,,,,,,,,7879,45105
,,,,,,,,7880,46546
,,,,,,,,7881,47769
,,,,,,,,7882,48921
,,,,,,,,7883,48946
,,,,,,,,7884,48465
,,,,,,,,7885,47899
,,,,,,,,7886,47848
,,,,,,,,7887,47834
,,,,,,,,7888,47807
,,,,,,,,7889,48057
,,,,,,,,7890,48536
,,,,,,,,7891,51465
,,,,,,,,7892,54474
,,,,,,,,7893,54429
,,,,,,,,7894,53055
,,,,,,,,7895,51009
,,,,,,,,7896,47597
,,,,,,,,7897,44079
,,,,,,,,7898,41614
,,,,,,,,7899,40288
,,,,,,,,7900,39872
,,,,,,,,7901,39975
,,,,,,,,7902,40922
,,,,,,,,7903,44087
,,,,,,,,7904,49575
,,,,,,,,7905,51248
,,,,,,,,7906,51689
,,,,,,,,7907,53034
,,,,,,,,7908,54940
,,,,,,,,7909,56236
,,,,,,,,7910,57211
,,,,,,,,7911,58292
,,,,,,,,7912,58478
,,,,,,,,7913,58186
,,,,,,,,7914,58051
,,,,,,,,7915,60021
,,,,,,,,7916,61935
,,,,,,,,7917,60870
,,,,,,,,7918,59293
,,,,,,,,7919,56480
,,,,,,,,7920,52157
,,,,,,,,7921,47639
,,,,,,,,7922,44677
,,,,,,,,7923,43074
,,,,,,,,7924,42289
,,,,,,,,7925,42308
,,,,,,,,7926,43511
,,,,,,,,7927,47261
,,,,,,,,7928,53556
,,,,,,,,7929,56019
,,,,,,,,7930,55844
,,,,,,,,7931,56250
,,,,,,,,7932,56323
,,,,,,,,7933,55834
,,,,,,,,7934,55157
,,,,,,,,7935,54579
,,,,,,,,7936,53777
,,,,,,,,7937,53391
,,,,,,,,7938,54174
,,,,,,,,7939,57647
,,,,,,,,7940,60904
,,,,,,,,7941,61053
,,,,,,,,7942,60485
,,,,,,,,7943,58325
,,,,,,,,7944,54488
,,,,,,,,7945,50770
,,,,,,,,7946,48457
,,,,,,,,7947,47572
,,,,,,,,7948,47422
,,,,,,,,7949,47972
,,,,,,,,7950,49799
,,,,,,,,7951,54331
,,,,,,,,7952,61026
,,,,,,,,7953,62148
,,,,,,,,7954,59992
,,,,,,,,7955,57996
,,,,,,,,7956,56714
,,,,,,,,7957,55290
,,,,,,,,7958,54102
,,,,,,,,7959,53435
,,,,,,,,7960,52879
,,,,,,,,7961,52768
,,,,,,,,7962,53370
,,,,,,,,7963,55921
,,,,,,,,7964,59118
,,,,,,,,7965,59075
,,,,,,,,7966,58618
,,,,,,,,7967,56664
,,,,,,,,7968,52706
,,,,,,,,7969,48928
,,,,,,,,7970,46754
,,,,,,,,7971,45893
,,,,,,,,7972,45661
,,,,,,,,7973,46092
,,,,,,,,7974,47907
,,,,,,,,7975,52045
,,,,,,,,7976,58319
,,,,,,,,7977,59696
,,,,,,,,7978,57690
,,,,,,,,7979,56315
,,,,,,,,7980,55572
,,,,,,,,7981,54574
,,,,,,,,7982,53992
,,,,,,,,7983,53540
,,,,,,,,7984,53065
,,,,,,,,7985,52867
,,,,,,,,7986,53325
,,,,,,,,7987,56258
,,,,,,,,7988,58850
,,,,,,,,7989,58620
,,,,,,,,7990,57741
,,,,,,,,7991,55478
