Imports,Net Electric,Gross Electric,Recirc Power,Salt Heating,Fixed plant power,Var plant power,Reactor Thermal power,Turbine Thermal input,Tritium inventory,Tritium exports,Deuterium inventory,Deuterium imports,Commitment State,,Net+Recirc-Gross,Recirc-heating-fixed-var-magnet
1.99E-05,5815.436221,8397.091062,2581.654841,22.14283542,387.4860182,1750.973628,21011.69194,20992.72766,0.285589048,23267.93108,0.265951523,23633.13592,38.74860182,,,
1.99E-05,6445.012287,9199.88683,2754.874543,22.09255158,393.5029719,1918.22666,23018.72913,22999.71708,0.287688299,22716.93798,0.267710319,23397.66823,39.35029719,,,
1.99E-05,5678.429972,8223.003237,2544.573265,22.16595712,386.651433,1714.703515,20576.45041,20557.50809,0.276333903,22207.08333,0.28005504,23236.16729,38.6651433,,,
1.99E-05,5254.757169,7683.284437,2428.527267,22.23013389,382.9877112,1602.257062,19227.09244,19208.21109,0.255127418,22272.84901,0.299627334,23444.017,38.29877112,,,
1.99E-05,6308.337085,9025.660578,2717.323494,22.14549382,392.2002926,1881.925347,22583.1132,22564.15145,0.249758614,23354.03065,0.30735315,24247.66943,39.22002926,,,
1.99E-05,7185.198397,10146.39464,2961.196241,22.04242214,402.6817825,2115.419676,25385.04627,25365.98659,0.252969735,24923.58373,0.30726086,25365.1622,40.26817825,,,
1.99E-05,8216.810822,11447.0501,3230.239274,8.47E-05,421.0523564,2388.134472,28657.62513,28617.62524,0.267275381,26602.58813,0.297532773,26561.6719,42.10523564,,,
1.99E-05,8216.810826,11447.0501,3230.239274,8.41E-05,421.0523565,2388.134473,28657.62514,28617.62525,0.274274033,27652.12128,0.291927866,27450.02684,42.10523565,,,
1.99E-05,8216.810827,11447.0501,3230.239274,8.38E-05,421.0523566,2388.134474,28657.62515,28617.62525,0.276681,28311.64537,0.289511228,28136.9514,42.10523566,,,
1.98E-05,8216.810828,11447.0501,3230.239274,8.33E-05,421.0523566,2388.134474,28657.62515,28617.62525,0.276257658,28718.17689,0.289596585,28676.01551,42.10523566,,,
1.98E-05,8216.81083,11447.0501,3230.239274,8.32E-05,421.0523567,2388.134474,28657.62516,28617.62526,0.274268078,28943.14532,0.291623566,29094.34583,42.10523567,,,
1.98E-05,8216.810831,11447.05011,3230.239275,8.33E-05,421.0523567,2388.134475,28657.62516,28617.62526,0.271490445,29056.3399,0.295243648,29437.58556,42.10523567,,,
1.98E-05,8216.810835,11447.05011,3230.239276,8.32E-05,421.0523569,2388.134476,28657.62517,28617.62528,0.268374298,29104.96516,0.300170264,29719.08329,42.10523569,,,
1.98E-05,8216.810835,11447.05011,3230.239276,8.33E-05,421.0523569,2388.134476,28657.62517,28617.62528,0.265219328,29110.54436,0.306218629,29960.76815,42.10523569,,,
1.97E-05,8216.810838,11447.05011,3230.239277,8.32E-05,421.052357,2388.134476,28657.62518,28617.62529,0.262217631,29088.53189,0.313151642,30151.3691,42.1052357,,,
1.97E-05,8216.810837,11447.05011,3230.239276,8.32E-05,421.0523569,2388.134476,28657.62518,28617.62528,0.259428892,29057.94615,0.320847317,30315.68737,42.10523569,,,
1.98E-05,8216.810834,11447.05011,3230.239275,8.33E-05,421.0523568,2388.134475,28657.62517,28617.62527,0.256905286,29019.86607,0.329162652,30449.1956,42.10523568,,,
1.98E-05,8216.810833,11447.05011,3230.239276,8.37E-05,421.0523568,2388.134475,28657.62517,28617.62527,0.254780886,28962.52821,0.337792734,30517.00896,42.10523568,,,
1.98E-05,8216.81083,11447.0501,3230.239275,8.38E-05,421.0523566,2388.134474,28657.62516,28617.62526,0.252960827,28918.81582,0.346583186,30551.56115,42.10523566,,,
1.98E-05,8216.810827,11447.0501,3230.239274,8.38E-05,421.0523565,2388.134474,28657.62515,28617.62525,0.251454417,28873.76627,0.355274766,30530.25895,42.10523565,,,
1.98E-05,8216.810824,11447.0501,3230.239273,8.39E-05,421.0523564,2388.134473,28657.62514,28617.62524,0.250272568,28827.14908,0.363665712,30465.48618,42.10523564,,,
1.99E-05,8216.810822,11447.05009,3230.239273,8.43E-05,421.0523562,2388.134472,28657.62513,28617.62524,0.249601073,28753.84497,0.371460657,30337.07541,42.10523562,,,
2.00E-05,8216.810821,11447.05009,3230.239273,8.46E-05,421.0523562,2388.134472,28657.62513,28617.62523,0.249967023,28604.83136,0.378062099,30079.93082,42.10523562,,,
1.99E-05,8216.810823,11447.0501,3230.239274,8.52E-05,421.0523564,2388.134473,28657.62514,28617.62524,0.252177634,28339.87156,0.382725117,29662.2898,42.10523564,,,
1.99E-05,8193.334178,11427.30032,3233.966142,8.968496734,420.6353471,2383.309939,28599.7307,28568.2508,0.256897723,27921.52409,0.385103516,29112.16576,42.06353471,,,
1.99E-05,7920.845513,11090.09276,3169.247247,21.32818513,414.7867855,2312.079917,27744.9701,27725.2319,0.26036658,27246.48082,0.388106689,28392.01521,41.47867855,,,
1.99E-05,7058.562783,9983.597301,2925.034518,21.96914947,400.5036301,2081.509379,24978.12253,24958.99325,0.250390043,26410.87072,0.400116135,27565.6029,40.05036301,,,
1.99E-05,6908.425603,9791.576246,2883.150642,21.99579048,398.5995928,2041.502899,24498.04459,24478.94061,0.239356461,26082.63165,0.411665858,26986.47601,39.85995928,,,
1.99E-05,7197.787222,10161.90977,2964.122552,21.91474913,402.4933404,2118.662102,25423.9554,25404.77443,0.233509627,26263.54944,0.417403501,26660.15242,40.24933404,,,
1.99E-05,8216.810818,11447.05009,3230.239274,8.59E-05,421.0523563,2388.134472,28657.62512,28617.62523,0.246829222,26744.23839,0.407077732,26432.8991,42.10523563,,,
1.99E-05,8216.81082,11447.05009,3230.239274,8.53E-05,421.0523564,2388.134472,28657.62513,28617.62523,0.260518852,26691.07579,0.393886369,25815.49612,42.10523564,,,
1.99E-05,8216.81082,11447.05009,3230.239273,8.50E-05,421.0523564,2388.134472,28657.62513,28617.62523,0.277680232,26192.39534,0.375912792,24785.15019,42.10523564,,,
1.99E-05,8216.810819,11447.05009,3230.239273,8.50E-05,421.0523564,2388.134472,28657.62512,28617.62523,0.301432547,25245.685,0.351248101,23343.52408,42.10523564,,,
1.99E-05,8216.810816,11447.05009,3230.239272,8.52E-05,421.0523563,2388.134471,28657.62511,28617.62522,0.335735882,23730.15822,0.317831092,21457.80438,42.10523563,,,
1.99E-05,7872.752374,11028.34521,3155.592839,21.43072906,413.9020182,2299.207731,27590.50381,27570.86303,0.37827862,21479.53164,0.278576359,19132.9233,41.39020182,,,
1.99E-05,7227.032729,10199.65604,2972.623312,22.02773446,403.0262572,2126.51696,25518.21373,25499.1401,0.426632082,18572.57408,0.236784346,16513.96672,40.30262572,,,
1.99E-05,6099.372324,8759.76781,2660.395486,22.19500224,390.6210006,1826.527123,21918.33425,21899.41953,0.473052283,15250.33563,0.19911949,13803.29872,39.06210006,,,
1.99E-05,4041.029657,6144.769416,2103.739759,22.32093268,378.6404271,1281.72604,15380.71863,15361.92354,0.497194099,11912.65192,0.179909473,11241.84793,37.86404271,,,
1.99E-05,1202.613756,2548.564783,1345.951027,22.54896383,369.8507145,532.4989883,6389.990416,6371.411957,0.477687008,9191.4493,0.192656378,9136.359186,36.98507145,,,
2.55E-05,6.29E-05,1030.745332,1030.74527,22.86974415,370.5618313,216.2613342,2595.137048,2576.863331,0.443383175,7521.956626,0.216369547,7704.228917,37.05618313,,,
2.56E-05,6.32E-05,1031.784186,1031.784123,22.85799961,371.3950715,216.4786917,2597.74534,2579.460465,0.41606797,6520.7791,0.235790919,6782.15316,37.13950715,,,
2.56E-05,6.33E-05,1031.984717,1031.984654,22.87147426,371.5414175,216.5194023,2598.233867,2579.961793,0.393479548,5842.357328,0.252351434,6166.259544,37.15414175,,,
2.56E-05,6.32E-05,1032.28944,1032.289376,22.87145956,371.7826697,216.5828873,2598.995687,2580.723599,0.374339332,5347.85392,0.266979576,5750.684143,37.17826697,,,
2.57E-05,0.000111362,1032.83408,1032.833969,22.89945543,372.188016,216.6941377,2600.330693,2582.085201,0.357833464,4970.819697,0.28031761,5474.060362,37.2188016,,,
2.56E-05,0.000133421,1033.141864,1033.141731,22.88754084,372.4426277,216.7592026,2601.111472,2582.854661,0.343379952,4676.823979,0.292843763,5299.91852,37.24426277,,,
2.49E-05,0.000143002,1033.936659,1033.936516,22.95373826,373.0108733,216.919544,2603.035569,2584.841646,0.330540733,4446.890934,0.304926491,5206.304885,37.30108733,,,
2.51E-05,6.39E-05,1032.721504,1032.72144,23.11543459,371.9000597,216.653586,2599.844072,2581.80376,0.318912995,4269.699127,0.316890121,5177.453415,37.19000597,,,
2.50E-05,6.48E-05,1032.526593,1032.526529,23.10261759,371.7575568,216.6139942,2599.368971,2581.316483,0.308159168,4143.709833,0.329039097,5216.911753,37.17575568,,,
2.51E-05,6.08E-05,1032.483056,1032.482995,23.11799821,371.7089304,216.6037063,2599.245515,2581.207639,0.29792203,4069.381359,0.341680276,5322.835233,37.17089304,,,
2.51E-05,6.38E-05,1032.231156,1032.231093,23.09303671,371.5324925,216.5532034,2598.63948,2580.577891,0.287791784,4053.431151,0.355124791,5495.311156,37.15324925,,,
2.51E-05,6.42E-05,1032.260309,1032.260245,23.08789671,371.5603043,216.5596837,2598.717244,2580.650772,0.277276617,4108.806714,0.369703536,5739.762916,37.15603043,,,
2.51E-05,6.42E-05,1032.304328,1032.304264,23.07720618,371.604997,216.5697008,2598.837449,2580.76082,0.265731571,4256.864118,0.385799943,6066.869074,37.1604997,,,
2.51E-05,6.43E-05,1032.246002,1032.245938,23.11767246,371.5215593,216.5543459,2598.65319,2580.615005,0.252419133,4510.551534,0.40388397,6494.925048,37.15215593,,,
2.50E-05,6.44E-05,1032.238312,1032.238248,23.10572192,371.5264758,216.5536899,2598.645318,2580.59578,0.236318995,4910.969365,0.424568209,7055.14293,37.15264758,,,
2.46E-05,6.87E-05,1031.51018,1031.510111,22.98024367,371.0655781,216.4119295,2596.944192,2578.77545,0.215812716,5542.163134,0.448709193,7798.210319,37.10655781,,,
1.99E-05,1556.467336,2998.144323,1441.676987,22.50187648,371.9576678,626.1650828,7513.983999,7495.360807,0.222420067,6564.732325,0.454745784,8814.590427,37.19576678,,,
1.99E-05,1768.543767,3264.845086,1496.301319,22.41973094,371.0950053,681.7342227,8180.813945,8162.112715,0.224051198,7946.319877,0.463515358,10070.25179,37.10950053,,,
1.99E-05,3807.237153,5849.068319,2041.831166,22.18943849,378.4572884,1220.132079,14641.5908,14622.6708,0.25688959,9924.613771,0.449769592,11680.01346,37.84572884,,,
1.99E-05,4898.896287,7234.081227,2335.18494,22.03562537,383.4084586,1508.688496,18104.2692,18085.20307,0.29762892,12252.40385,0.428347863,13488.87676,38.34084586,,,
1.99E-05,4242.078529,6399.718841,2157.640312,22.01908245,379.7044913,1334.864379,16018.37895,15999.2971,0.306652532,14721.99016,0.425400433,15383.34401,37.97044913,,,
1.99E-05,6152.309649,8828.523475,2676.213827,21.83949413,392.4426139,1840.879359,22090.56114,22071.30869,0.335676611,17921.37996,0.404707641,17632.22101,39.24426139,,,
1.98E-05,7586.885672,10661.04256,3074.156888,21.38278435,409.0315718,2222.690172,26672.29273,26652.6064,0.37272483,21350.5306,0.373660257,19983.01642,40.90315718,,,
1.98E-05,7815.655092,10954.72302,3139.067925,21.18162068,412.9444429,2283.889501,27406.68498,27386.80754,0.394668168,24254.49111,0.349085382,22111.93537,41.29444429,,,
1.97E-05,8216.811029,11447.05026,3230.239235,1.13E-06,421.0523598,2388.134514,28657.62563,28617.62566,0.408996063,26599.26213,0.327411617,23987.93121,42.10523598,,,
1.97E-05,8216.811023,11447.05026,3230.239234,1.13E-06,421.05236,2388.134513,28657.62561,28617.62564,0.411773914,28258.24923,0.31283728,25517.52953,42.105236,,,
1.98E-05,8216.811006,11447.05024,3230.239229,1.13E-06,421.0523598,2388.134508,28657.62556,28617.62559,0.406138461,29466.69887,0.303886927,26729.23831,42.10523598,,,
1.98E-05,8216.811027,11447.05026,3230.239235,1.14E-06,421.0523602,2388.134514,28657.62563,28617.62565,0.394323731,30354.2697,0.299210116,27649.98896,42.10523602,,,
1.98E-05,8216.811018,11447.05025,3230.239232,1.14E-06,421.0523599,2388.134511,28657.6256,28617.62563,0.377845127,31024.18011,0.297872393,28369.40807,42.10523599,,,
1.98E-05,8216.811022,11447.05026,3230.239233,1.34E-06,421.0523598,2388.134512,28657.62561,28617.62564,0.358249545,31471.90516,0.299077714,28917.31663,42.10523598,,,
1.99E-05,8216.811016,11447.05025,3230.239232,1.34E-06,421.0523596,2388.134511,28657.62559,28617.62562,0.33703638,31704.26613,0.302102453,29309.31698,42.10523596,,,
1.99E-05,8216.811019,11447.05025,3230.239233,1.35E-06,421.0523597,2388.134512,28657.6256,28617.62563,0.315565744,31741.26786,0.306261627,29553.73543,42.10523597,,,
1.99E-05,8216.81104,11447.05028,3230.239239,1.15E-06,421.0523602,2388.134517,28657.62567,28617.6257,0.295131346,31592.44673,0.310778019,29630.69947,42.10523602,,,
1.99E-05,8216.811024,11447.05026,3230.239234,1.14E-06,421.0523598,2388.134513,28657.62562,28617.62565,0.276664127,31309.908,0.315097811,29588.341,42.10523598,,,
1.99E-05,8216.811028,11447.05026,3230.239235,1.14E-06,421.0523599,2388.134514,28657.62563,28617.62566,0.26111708,30890.48373,0.318627748,29418.16399,42.10523599,,,
1.99E-05,8216.811019,11447.05025,3230.239232,1.14E-06,421.0523597,2388.134511,28657.6256,28617.62563,0.249293399,30355.68931,0.320686019,29101.08777,42.10523597,,,
1.99E-05,8216.811032,11447.05027,3230.239236,1.15E-06,421.0523602,2388.134515,28657.62564,28617.62567,0.241954049,29711.58941,0.320438907,28604.38435,42.10523602,,,
1.99E-05,8216.811032,11447.05027,3230.239236,1.14E-06,421.05236,2388.134515,28657.62564,28617.62567,0.239719366,28978.38309,0.316894726,27894.01849,42.105236,,,
1.99E-05,8216.811025,11447.05026,3230.239234,1.14E-06,421.05236,2388.134513,28657.62562,28617.62565,0.243747883,28078.76494,0.308770593,26907.2505,42.105236,,,
1.99E-05,8216.811022,11447.05025,3230.239233,1.14E-06,421.0523597,2388.134512,28657.62561,28617.62564,0.255672387,26944.61451,0.294539606,25591.50581,42.10523597,,,
1.99E-05,8216.811034,11447.05027,3230.239236,1.14E-06,421.0523598,2388.134516,28657.62565,28617.62568,0.278140427,25430.1737,0.272460824,23900.66865,42.10523598,,,
1.99E-05,8216.811033,11447.05027,3230.239236,1.14E-06,421.0523601,2388.134515,28657.62565,28617.62567,0.315159973,23340.03499,0.24070664,21816.06658,42.10523601,,,
1.99E-05,8216.811024,11447.05026,3230.239234,1.15E-06,421.0523601,2388.134513,28657.62562,28617.62565,0.37195595,20499.39629,0.197455616,19339.02912,42.10523601,,,
1.99E-05,7281.774388,10270.02559,2988.251199,22.04433414,403.9785429,2141.175962,25694.12183,25675.06397,0.4334134,16866.2855,0.154827314,16509.69325,40.39785429,,,
1.99E-05,5295.647249,7738.635024,2442.987775,22.30385912,385.8489626,1613.782594,19365.39887,19346.58756,0.477950713,12967.84428,0.127939258,13572.2655,38.58489626,,,
1.99E-05,1417.172411,2820.277335,1403.104924,22.55745385,370.3900347,589.1050753,7069.263731,7050.693338,0.460475644,9578.869225,0.145806748,10918.88208,37.03900347,,,
2.73E-05,3.17E-05,1031.122143,1031.122112,22.94529138,370.7906048,216.3338556,2596.007306,2577.805358,0.425763357,7581.511384,0.17594541,9089.495843,37.07906048,,,
2.74E-05,3.17E-05,1032.28517,1032.285138,22.9639088,371.6941909,216.5746789,2598.897186,2580.712925,0.399031813,6438.112508,0.200446712,7877.795212,37.16941909,,,
2.75E-05,3.16E-05,1032.495797,1032.495766,22.99039198,371.8365509,216.616463,2599.398595,2581.239494,0.377458629,5697.713099,0.221025254,7033.123323,37.18365509,,,
2.75E-05,3.16E-05,1032.660281,1032.660249,22.9932122,371.9641698,216.650507,2599.807124,2581.650701,0.359487043,5180.823053,0.238811853,6431.997115,37.19641698,,,
2.75E-05,3.15E-05,1032.463714,1032.463682,22.98716799,371.8141203,216.6100341,2599.321449,2581.159285,0.344147536,4802.29295,0.254609083,6002.89415,37.18141203,,,
2.74E-05,3.16E-05,1032.54825,1032.548219,22.96009289,371.9059765,216.6297893,2599.558512,2581.370626,0.330778515,4519.511743,0.269031879,5707.004527,37.19059765,,,
2.72E-05,3.19E-05,1032.774174,1032.774142,22.92257211,372.1193825,216.679827,2600.158964,2581.935434,0.318878744,4309.087612,0.282605543,5524.656092,37.21193825,,,
2.68E-05,3.36E-05,1033.330672,1033.330639,22.85569222,372.6215278,216.8010589,2601.613748,2583.326681,0.308027492,4159.948377,0.295764202,5436.696647,37.26215278,,,
2.62E-05,3.61E-05,1034.355526,1034.35549,22.88415562,373.4066581,217.0123167,2604.148842,2585.888816,0.297841026,4067.006392,0.308879261,5429.837722,37.34066581,,,
2.57E-05,3.27E-05,1033.790385,1033.790352,22.9224549,372.9239903,216.8915469,2602.699604,2584.475962,0.287891327,4031.558311,0.322307858,5495.941598,37.29239903,,,
2.57E-05,3.28E-05,1033.655493,1033.65546,22.9322236,372.8082057,216.8626711,2602.353095,2584.138733,0.277712588,4064.119399,0.336384225,5635.15946,37.28082057,,,
2.55E-05,3.28E-05,1033.692547,1033.692514,22.87997503,372.8856521,216.874527,2602.495365,2584.231367,0.266813172,4167.785999,0.351473672,5853.573741,37.28856521,,,
2.55E-05,3.26E-05,1033.681637,1033.681604,22.83293001,372.9203358,216.8759785,2602.512783,2584.204092,0.254644777,4350.08442,0.368006496,6164.572266,37.29203358,,,
2.54E-05,3.26E-05,1033.919611,1033.919579,22.82721217,373.1139974,216.9260091,2603.113151,2584.799028,0.240440064,4643.184279,0.386508144,6589.36311,37.31139974,,,
2.54E-05,3.26E-05,1033.999361,1033.999329,22.81244442,373.1907317,216.9437929,2603.326556,2584.998404,0.222994461,5108.918857,0.407706193,7170.526331,37.31907317,,,
2.54E-05,3.26E-05,1034.276109,1034.276077,22.79897975,373.4222225,217.0025146,2604.031217,2585.690274,0.200286671,5865.47827,0.432667604,7982.061512,37.34222225,,,
2.53E-05,3.23E-05,1033.206786,1033.206754,22.79325017,372.5809511,216.7801926,2601.363352,2583.016965,0.168559872,7158.284356,0.463097363,9157.569807,37.25809511,,,
2.00E-05,3175.172209,5050.448166,1875.275957,22.375268,378.1100936,1053.738236,12644.86388,12626.12041,0.189695562,9608.865483,0.455318857,10968.95549,37.81100936,,,
1.99E-05,5991.808794,8624.879709,2633.070915,22.03444235,391.5459547,1798.438158,21581.26653,21562.19927,0.24895038,13069.97526,0.416629385,13245.47347,39.15459547,,,
1.99E-05,7940.45728,11115.78571,3175.328428,21.03411075,415.7860645,2317.455893,27809.48184,27789.46427,0.32568618,16787.24023,0.359943961,15596.39315,41.57860645,,,
1.99E-05,7650.726118,10743.96779,3093.241673,21.5869283,410.6522916,2239.950093,26879.41187,26859.91948,0.376069987,19642.19046,0.316920589,17609.8638,41.06522916,,,
1.99E-05,6668.003537,9486.295461,2818.291923,21.87781488,397.4496477,1977.912101,23734.9547,23715.73865,0.391477358,21521.55689,0.296354721,19303.96074,39.74496477,,,
1.99E-05,6690.892936,9515.47666,2824.583724,21.83736807,397.6992795,1983.994717,23807.94612,23788.69165,0.395767073,23191.42803,0.283005368,20931.7777,39.76992795,,,
1.99E-05,7193.859743,10158.02666,2964.166922,21.6697766,403.5722699,2117.872515,25414.48035,25395.06666,0.398844667,24972.06242,0.269789022,22566.9687,40.35722699,,,
1.98E-05,7891.160359,11051.70322,3160.542864,21.09722754,414.2928929,2304.100384,27649.21567,27629.25806,0.404796815,26793.90596,0.25354573,24149.53688,41.42928929,,,
1.97E-05,8216.811026,11447.05026,3230.239233,2.12E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.407191659,28313.26674,0.239145483,25555.03808,42.10523599,,,
1.97E-05,8216.811026,11447.05026,3230.239233,2.02E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.402331738,29355.30889,0.230081084,26704.66669,42.10523599,,,
1.97E-05,8216.811025,11447.05026,3230.239233,2.12E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.392441621,30077.82981,0.225457394,27661.43407,42.10523599,,,
1.97E-05,8216.811026,11447.05026,3230.239233,2.37E-07,421.0523599,2388.134513,28657.62562,28617.62565,0.379264543,30549.96444,0.224533398,28458.54721,42.10523599,,,
1.97E-05,8216.811025,11447.05026,3230.239233,2.12E-07,421.0523599,2388.134513,28657.62562,28617.62564,0.364310203,30805.25503,0.22674645,29134.43593,42.10523599,,,
1.97E-05,8216.810956,11447.05017,3230.239214,1.60E-07,421.0523592,2388.134495,28657.6254,28617.62542,0.348634845,30908.83273,0.231806642,29747.86286,42.10523592,,,
